"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Trc.1."	"LnPrior"	"LnData"	"LnPosterior"
95278	0.293203	0.942529	37.9654	34.3997	0.000264301	-172.1431	-4884.05	-5056.193
95279	0.29872	0.952035	37.7863	34.3997	0.000264301	-175.6116	-4882.136	-5057.748
95280	0.29872	0.884335	35.544	36.3968	0.000165816	-153.6651	-4902.695	-5056.36
95281	0.294157	0.884335	36.8585	36.3968	0.000165816	-153.3601	-4903.865	-5057.226
95282	0.299298	0.884335	36.8585	37.0441	0.000165816	-153.7842	-4902.292	-5056.076
95283	0.299298	0.884335	36.8585	37.0441	0.000165816	-153.7842	-4902.292	-5056.076
95284	0.299298	0.884335	36.8585	33.1763	0.000165816	-151.4465	-4903.893	-5055.339
95285	0.299298	0.884335	37.1215	33.1763	0.000165816	-151.386	-4904.448	-5055.834
95286	0.299298	0.884335	37.1215	33.1763	1.01262e-05	-151.386	-4903.468	-5054.854
95287	0.299298	0.90592	38.0577	32.8143	1.01262e-05	-158.3452	-4895.802	-5054.148
95288	0.299298	0.946871	38.0577	32.8143	1.01262e-05	-172.8157	-4881.416	-5054.232
95289	0.299298	0.923836	38.0577	32.8143	1.01262e-05	-164.5934	-4888.437	-5053.03
95290	0.299298	0.923836	38.0577	32.8143	8.60214e-05	-164.5934	-4888.957	-5053.55
95291	0.308606	0.923836	38.0577	32.8143	8.60214e-05	-164.5776	-4889.354	-5053.932
95292	0.308606	0.923836	38.0577	34.7418	0.000186322	-165.6399	-4889.129	-5054.769
95293	0.308606	0.923836	38.0577	34.7418	0.000186322	-165.6399	-4889.129	-5054.769
95294	0.308606	0.923836	38.3268	34.7418	4.62107e-05	-165.5812	-4888.074	-5053.656
95295	0.308606	0.923836	38.3268	32.9729	4.62107e-05	-164.6007	-4888.948	-5053.549
95296	0.307662	0.923836	38.3268	32.9729	4.62107e-05	-164.6023	-4888.864	-5053.467
95297	0.307662	0.923836	38.8743	32.9729	4.62107e-05	-164.4851	-4889.442	-5053.927
95298	0.307662	0.921622	38.3627	31.4248	0.000106436	-163.06	-4890.901	-5053.961
95299	0.307662	0.921622	38.3627	32.4214	0.000106436	-163.5353	-4890.376	-5053.912
95300	0.307662	0.927458	38.3627	37.374	0.000106436	-168.5445	-4886.084	-5054.628
95301	0.307662	0.927458	38.3627	31.0393	0.000213982	-164.9446	-4889.927	-5054.872
95302	0.307669	0.927458	38.3961	31.0393	0.000213982	-164.9374	-4889.975	-5054.913
95303	0.302475	0.927458	38.3961	31.0393	0.000185999	-164.9462	-4889.423	-5054.369
95304	0.302475	0.927458	38.3961	31.0393	3.40664e-05	-164.9462	-4888.308	-5053.254
95305	0.302475	0.927458	38.0033	32.1716	3.40664e-05	-165.5575	-4887.592	-5053.149
95306	0.302475	0.927458	38.0033	32.1716	0.000306727	-165.5575	-4889.597	-5055.155
95307	0.302475	0.927458	37.7418	32.1716	9.14858e-05	-165.6153	-4888.237	-5053.853
95308	0.302475	0.924031	37.7418	32.1716	9.14858e-05	-164.4054	-4889.259	-5053.665
95309	0.302475	0.924031	38.0284	33.3596	9.14858e-05	-164.9486	-4888.544	-5053.492
95310	0.302475	0.924031	38.3378	33.3596	9.14858e-05	-164.8811	-4888.665	-5053.547
95311	0.302475	0.936449	38.3378	33.3596	9.14858e-05	-169.2882	-4884.412	-5053.7
95312	0.302475	0.936474	38.892	32.3183	9.14858e-05	-168.644	-4885.068	-5053.712
95313	0.302475	0.936474	38.7618	32.3183	9.14858e-05	-168.6716	-4884.967	-5053.639
95314	0.302475	0.936474	38.7618	32.3183	9.63266e-05	-168.6716	-4884.995	-5053.666
95315	0.302475	0.936474	38.994	32.3183	0.000110664	-168.6225	-4885.351	-5053.974
95316	0.302475	0.936474	39.1204	32.3183	0.000110664	-168.5961	-4885.569	-5054.165
95317	0.307916	0.936474	39.1204	32.3183	0.000149076	-168.5868	-4886	-5054.587
95318	0.307916	0.936474	39.1204	32.3183	0.000149076	-168.5868	-4886	-5054.587
95319	0.307916	0.936474	39.1204	32.3183	0.000149076	-168.5868	-4886	-5054.587
95320	0.307916	0.936474	39.1204	37.859	0.000149076	-171.9309	-4883.452	-5055.383
95321	0.307916	0.936474	38.2232	34.3	0.000149076	-169.8332	-4885.166	-5055
95322	0.310954	0.936474	38.2186	34.3	0.000149076	-169.829	-4885.872	-5055.701
95323	0.310954	0.936474	39.3328	34.3	0.000149076	-169.5926	-4885.592	-5055.185
95324	0.310954	0.936474	39.4707	34.3	0.000149076	-169.5642	-4885.783	-5055.347
95325	0.310954	0.936474	39.4707	29.5628	0.000149076	-167.3033	-4888.484	-5055.787
95326	0.310954	0.936474	39.4707	36.4508	0.000149076	-170.8869	-4884.793	-5055.68
95327	0.310954	0.936474	39.3487	36.4508	0.000149076	-170.912	-4884.628	-5055.54
95328	0.310954	0.936474	39.3487	36.4508	0.000149076	-170.912	-4884.628	-5055.54
95329	0.310954	0.938365	38.8274	36.4508	4.85221e-05	-171.6973	-4883.026	-5054.723
95330	0.310954	0.942575	38.8274	36.4508	4.85221e-05	-173.2088	-4881.791	-5055
95331	0.310954	0.942575	39.5393	36.4508	4.85221e-05	-173.0606	-4881.915	-5054.975
95332	0.310954	0.942575	38.2329	36.4508	4.85221e-05	-173.3364	-4882.628	-5055.965
95333	0.310954	0.942575	38.2329	34.0757	4.13222e-06	-171.8864	-4883.45	-5055.336
95334	0.295423	0.942575	38.2329	32.1512	0.000335375	-170.9032	-4885.131	-5056.034
95335	0.295423	0.942575	38.2329	32.1512	1.91247e-05	-170.9032	-4882.841	-5053.744
95336	0.295423	0.942575	38.2329	30.1067	0.000132705	-169.9931	-4884.853	-5054.846
95337	0.295423	0.942575	38.2329	30.1067	0.000132705	-169.9931	-4884.853	-5054.846
95338	0.299216	0.931219	38.2329	30.1067	0.000132705	-165.9261	-4888.217	-5054.143
95339	0.299216	0.919466	38.2329	30.1067	0.000132705	-161.7781	-4892.604	-5054.382
95340	0.299216	0.919466	38.2329	34.9642	0.000132705	-164.2138	-4890.151	-5054.365
95341	0.299216	0.949459	38.2329	34.9642	0.000132705	-174.9089	-4880.366	-5055.275
95342	0.299216	0.949459	38.2329	34.9642	0.000132705	-174.9089	-4880.366	-5055.275
95343	0.299216	0.903382	38.2329	34.9642	0.000183991	-158.6265	-4897.699	-5056.325
95344	0.299216	0.904516	37.5409	34.9642	0.000183991	-159.1701	-4895.664	-5054.834
95345	0.299216	0.904516	36.9341	37.2419	8.57164e-05	-160.7754	-4893.758	-5054.533
95346	0.299216	0.904516	36.9341	36.4915	8.57164e-05	-160.2691	-4894.047	-5054.316
95347	0.299216	0.904516	36.9341	36.4915	8.57164e-05	-160.2691	-4894.047	-5054.316
95348	0.299216	0.899588	36.9341	36.4915	8.57164e-05	-158.5757	-4895.807	-5054.383
95349	0.299216	0.9099	37.844	36.4915	8.57164e-05	-161.9247	-4892.51	-5054.435
95350	0.299216	0.93546	37.844	36.4915	0.000162702	-170.9184	-4884.225	-5055.144
95351	0.299216	0.93546	38.3955	30.6833	0.000162702	-167.641	-4886.723	-5054.364
95352	0.299216	0.93546	38.3955	30.6833	0.000162702	-167.641	-4886.723	-5054.364
95353	0.299216	0.93546	38.219	30.6833	0.000159637	-167.6793	-4886.763	-5054.443
95354	0.299216	0.93546	37.8853	35.4183	0.000159637	-170.2243	-4884.601	-5054.825
95355	0.294142	0.93546	37.7743	38.6312	0.000159637	-172.4455	-4883.782	-5056.228
95356	0.294142	0.93546	37.7743	28.5963	0.000159637	-166.981	-4888.639	-5055.62
95357	0.281646	0.958109	37.7743	28.5963	0.000159637	-175.1903	-4885.127	-5060.317
95358	0.281646	0.958109	37.7743	30.2621	0.000159637	-175.8187	-4884.14	-5059.959
95359	0.281646	0.958109	37.9143	32.1058	0.000159637	-176.6124	-4882.851	-5059.464
95360	0.281646	0.958109	38.1132	32.1058	0.000159637	-176.5687	-4882.574	-5059.142
95361	0.282135	0.958109	38.1132	32.1058	0.000145603	-176.5678	-4882.306	-5058.874
95362	0.282135	0.939447	37.8972	32.1058	0.000145603	-169.8541	-4888.493	-5058.347
95363	0.294628	0.921864	37.7766	32.1058	0.000145603	-163.6161	-4890.894	-5054.511
95364	0.294628	0.921864	37.7766	35.5464	0.000145603	-165.5189	-4889.345	-5054.864
95365	0.294628	0.921864	37.7766	35.5464	0.000145603	-165.5189	-4889.345	-5054.864
95366	0.294628	0.921864	37.7766	35.5464	0.000145603	-165.5189	-4889.345	-5054.864
95367	0.294628	0.921864	37.7766	35.5464	0.000145603	-165.5189	-4889.345	-5054.864
95368	0.303631	0.941676	39.4364	35.5464	0.000145603	-172.1921	-4882.62	-5054.812
95369	0.292108	0.941676	39.4239	35.5464	0.000257551	-172.2143	-4885.197	-5057.412
95370	0.292108	0.941676	37.9513	30.6219	0.000257551	-169.9509	-4886.294	-5056.245
95371	0.292108	0.941676	37.9513	30.6219	0.000257551	-169.9509	-4886.294	-5056.245
95372	0.289747	0.941676	37.6876	30.6219	0.000257551	-170.0134	-4887.068	-5057.081
95373	0.309506	0.941676	37.5361	36.368	0.000207603	-173.1155	-4885.761	-5058.877
95374	0.309506	0.941676	37.5361	36.368	0.000207603	-173.1155	-4885.761	-5058.877
95375	0.309506	0.941676	37.691	28.1807	0.000207603	-169.061	-4889.885	-5058.946
95376	0.309506	0.941676	39.5077	28.1807	0.000185699	-168.6722	-4887.646	-5056.318
95377	0.310276	0.941676	39.5077	28.1807	1.55685e-05	-168.6709	-4886.514	-5055.185
95378	0.310276	0.941676	39.5077	28.1807	1.55685e-05	-168.6709	-4886.514	-5055.185
95379	0.310276	0.941676	39.5077	35.926	1.55685e-05	-172.4052	-4882.141	-5054.546
95380	0.310276	0.941676	39.5077	35.926	1.55685e-05	-172.4052	-4882.141	-5054.546
95381	0.310276	0.941676	39.5077	35.926	1.55685e-05	-172.4052	-4882.141	-5054.546
95382	0.310904	0.941676	39.5077	35.926	9.23003e-05	-172.4041	-4882.73	-5055.135
95383	0.310904	0.941676	38.9523	35.926	0.000160418	-172.5195	-4883.012	-5055.531
95384	0.310904	0.941676	38.9523	35.926	0.000160418	-172.5195	-4883.012	-5055.531
95385	0.310904	0.941676	38.9523	33.664	0.000160418	-171.1809	-4884.092	-5055.273
95386	0.310904	0.941676	38.7127	33.664	0.000136278	-171.2316	-4884.096	-5055.328
95387	0.310904	0.941676	39.0045	32.5638	0.000136278	-170.5928	-4884.511	-5055.103
95388	0.310904	0.941676	39.0045	32.5638	0.000136278	-170.5928	-4884.511	-5055.103
95389	0.310904	0.942856	38.5867	32.5638	0.000136278	-171.1057	-4884.506	-5055.612
95390	0.310904	0.893594	37.5082	32.5638	0.000136278	-154.0965	-4900.64	-5054.736
95391	0.310904	0.893594	37.5082	32.5638	0.000136278	-154.0965	-4900.64	-5054.736
95392	0.310904	0.893594	37.5082	34.165	0.000136278	-154.9524	-4899.836	-5054.788
95393	0.310904	0.908189	37.5082	34.165	0.000136278	-159.9604	-4894.62	-5054.581
95394	0.299139	0.908189	37.5082	34.165	0.000136278	-159.9804	-4894.179	-5054.16
95395	0.299139	0.908189	37.5082	35.4837	0.000136278	-160.7623	-4893.606	-5054.369
95396	0.299139	0.908189	37.5082	35.4837	0.000136278	-160.7623	-4893.606	-5054.369
95397	0.299139	0.9391	39.2657	35.4837	0.000136278	-171.2713	-4883.637	-5054.908
95398	0.299139	0.943079	39.2657	32.4171	1.61628e-05	-170.9896	-4882.609	-5053.599
95399	0.297476	0.943079	39.2657	32.4171	1.61628e-05	-170.9925	-4882.825	-5053.817
95400	0.297476	0.943079	39.2657	32.4171	0.000236154	-170.9924	-4884.353	-5055.345
95401	0.297476	0.968172	39.2657	32.4171	0.000236154	-180.1525	-4875.945	-5056.097
95402	0.297476	0.968172	39.4623	32.4171	0.000152695	-180.1119	-4875.226	-5055.338
95403	0.297476	0.934236	39.4623	37.2411	0.000152695	-170.6449	-4886.006	-5056.651
95404	0.297476	0.934236	39.4623	37.7538	0.000152695	-171.0038	-4885.774	-5056.778
95405	0.297476	0.934236	39.4623	37.7538	0.00017181	-171.0038	-4885.904	-5056.907
95406	0.297476	0.975874	40.8705	30.3485	0.00017181	-181.7528	-4874.958	-5056.711
95407	0.297476	0.975874	40.8705	30.3485	0.00017181	-181.7528	-4874.958	-5056.711
95408	0.308387	0.975874	40.8705	34.5658	2.98771e-05	-183.8358	-4872.016	-5055.852
95409	0.308387	0.975874	40.8705	34.5658	2.98771e-05	-183.8358	-4872.016	-5055.852
95410	0.308387	0.975874	40.6441	34.5658	2.98771e-05	-183.8793	-4871.818	-5055.697
95411	0.301425	0.975874	40.6441	29.1093	2.98771e-05	-181.3075	-4874.183	-5055.491
95412	0.301425	0.975874	40.6427	32.2457	2.98771e-05	-182.6473	-4872.352	-5055
95413	0.301425	0.975874	40.2416	33.5979	2.98771e-05	-183.4247	-4871.375	-5054.799
95414	0.301425	0.975874	40.6692	33.5979	2.98771e-05	-183.3411	-4871.706	-5055.047
95415	0.301425	0.975874	41.473	39.5789	2.98771e-05	-187.1575	-4871.033	-5058.19
95416	0.309098	0.975874	42.3023	34.9841	6.28105e-05	-183.8181	-4875.704	-5059.522
95417	0.31802	0.975874	42.3023	34.9841	6.28105e-05	-183.8031	-4876.919	-5060.722
95418	0.31802	0.974143	41.9694	34.9841	6.28105e-05	-183.2175	-4876.712	-5059.929
95419	0.307952	0.974143	41.9694	34.9841	6.28105e-05	-183.2345	-4875.235	-5058.47
95420	0.307952	0.974143	39.8882	34.9841	6.28105e-05	-183.6314	-4872.446	-5056.077
95421	0.307952	0.926811	39.8882	34.9841	6.28105e-05	-166.4502	-4889.949	-5056.4
95422	0.303799	0.926811	37.6058	34.9841	6.28105e-05	-166.9423	-4887.085	-5054.027
95423	0.303799	0.926811	37.5638	35.4388	6.28105e-05	-167.2284	-4886.93	-5054.159
95424	0.303799	0.926811	38.1362	33.2679	6.28105e-05	-165.8552	-4887.482	-5053.337
95425	0.303799	0.926811	38.1362	33.2679	6.28105e-05	-165.8552	-4887.482	-5053.337
95426	0.303799	0.926811	38.0172	33.2679	6.28105e-05	-165.8813	-4887.5	-5053.381
95427	0.303799	0.926811	38.0172	33.2679	6.28105e-05	-165.8813	-4887.5	-5053.381
95428	0.305708	0.914631	38.0172	33.2679	0.000111905	-161.6017	-4892.143	-5053.745
95429	0.313115	0.908444	38.0172	29.8949	0.000234122	-157.8771	-4898.095	-5055.972
95430	0.314829	0.905835	38.0172	29.8949	0.000327779	-156.9724	-4900.101	-5057.074
95431	0.314829	0.905835	37.7437	35.4308	0.000327779	-159.8369	-4896.933	-5056.77
95432	0.314829	0.905835	37.7437	35.5718	9.59444e-05	-159.9243	-4895.199	-5055.123
95433	0.301484	0.905835	37.4122	35.5718	9.59444e-05	-160.0212	-4893.908	-5053.93
95434	0.301484	0.905835	37.4122	35.5718	9.89784e-05	-160.0212	-4893.91	-5053.931
95435	0.301484	0.914509	38.0402	35.5718	9.89784e-05	-162.8901	-4891.166	-5054.056
95436	0.318275	0.914509	37.5776	35.5718	9.89784e-05	-162.9643	-4893.853	-5056.817
95437	0.318275	0.914509	37.5776	35.5718	9.89784e-05	-162.9643	-4893.853	-5056.817
95438	0.311364	0.914509	37.5776	35.5718	9.89784e-05	-162.976	-4891.776	-5054.752
95439	0.311364	0.92063	37.5776	35.5718	9.89784e-05	-165.1175	-4890.091	-5055.208
95440	0.311364	0.92063	37.6026	35.5718	9.89784e-05	-165.1118	-4890.038	-5055.15
95441	0.311364	0.885667	37.3819	40.2103	9.89784e-05	-156.4518	-4900.272	-5056.724
95442	0.311364	0.885667	37.3819	40.2103	9.89784e-05	-156.4518	-4900.272	-5056.724
95443	0.301578	0.885667	37.0354	40.2103	1.59603e-05	-156.5474	-4899.469	-5056.017
95444	0.301578	0.91436	37.1782	40.2103	1.59603e-05	-166.3506	-4888.781	-5055.132
95445	0.285356	0.91436	37.1782	40.2103	1.59603e-05	-166.3783	-4892.242	-5058.62
95446	0.285356	0.91436	36.4165	40.2103	1.59603e-05	-166.5551	-4892.511	-5059.066
95447	0.310665	0.884877	37.1368	40.2103	1.59603e-05	-156.2425	-4899.571	-5055.813
95448	0.310665	0.884877	37.1368	32.0255	1.59603e-05	-150.9656	-4903.141	-5054.107
95449	0.310665	0.884877	37.1368	32.8776	1.59603e-05	-151.39	-4902.7	-5054.09
95450	0.310665	0.884877	37.1368	39.8361	0.00032645	-155.9428	-4901.905	-5057.847
95451	0.310665	0.87726	37.1368	39.8361	0.000191968	-153.3894	-4904.173	-5057.563
95452	0.310665	0.90363	37.6394	39.8361	0.000191968	-162.2144	-4894.137	-5056.352
95453	0.310665	0.90363	37.6394	23.2482	2.15966e-05	-154.5561	-4903.302	-5057.858
95454	0.310665	0.90363	37.6394	23.2482	2.15966e-05	-154.5561	-4903.302	-5057.858
95455	0.310665	0.91441	37.6394	23.8726	2.15966e-05	-158.3794	-4899.112	-5057.492
95456	0.310665	0.91441	37.2976	41.0871	2.15966e-05	-167.0497	-4889.301	-5056.351
95457	0.310665	0.926931	37.2976	37.524	2.15966e-05	-168.694	-4887.723	-5056.417
95458	0.310665	0.926931	37.2887	37.524	2.15966e-05	-168.696	-4887.725	-5056.421
95459	0.310665	0.926931	38.1629	37.524	2.15966e-05	-168.5013	-4886.079	-5054.58
95460	0.310665	0.926931	38.1629	37.524	2.15966e-05	-168.5013	-4886.079	-5054.58
95461	0.310665	0.926931	38.1629	37.524	2.15966e-05	-168.5013	-4886.079	-5054.58
95462	0.310665	0.926931	38.6642	37.524	2.15966e-05	-168.3931	-4886.066	-5054.459
95463	0.310665	0.926931	38.6642	29.2141	2.15966e-05	-163.9493	-4890.371	-5054.32
95464	0.310665	0.926931	37.8227	35.8643	2.15966e-05	-167.4679	-4887.196	-5054.664
95465	0.284548	0.926931	37.0896	35.8643	2.15966e-05	-167.6776	-4889.572	-5057.249
95466	0.30519	0.926931	37.2563	35.8643	2.15966e-05	-167.6043	-4887.214	-5054.819
95467	0.30519	0.926931	37.2563	36.3193	2.15966e-05	-167.8972	-4887.041	-5054.938
95468	0.30519	0.926931	37.2563	36.3193	2.15966e-05	-167.8972	-4887.041	-5054.938
95469	0.30519	0.926931	37.2578	36.3193	2.15966e-05	-167.8969	-4887.012	-5054.909
95470	0.30519	0.926931	38.9606	36.8369	2.15966e-05	-167.8673	-4886.281	-5054.148
95471	0.30519	0.919436	38.9606	36.8369	0.000100576	-165.2286	-4890.035	-5055.263
95472	0.30519	0.919436	37.5655	36.8369	0.000100576	-165.5318	-4888.84	-5054.372
95473	0.30519	0.919436	37.5655	33.1098	0.000100576	-163.2995	-4890.568	-5053.868
95474	0.302503	0.919436	37.5655	33.1098	0.000100576	-163.3041	-4890.376	-5053.68
95475	0.302503	0.90104	37.5655	33.1098	0.000100576	-156.9225	-4897.021	-5053.944
95476	0.302503	0.90104	37.5655	33.1098	2.01884e-05	-156.9225	-4896.462	-5053.384
95477	0.302503	0.90104	37.2403	33.1098	2.01884e-05	-156.996	-4896.165	-5053.161
95478	0.302503	0.90104	37.2403	33.1098	2.01884e-05	-156.996	-4896.165	-5053.161
95479	0.302503	0.90104	37.2403	33.1098	2.01884e-05	-156.996	-4896.165	-5053.161
95480	0.302503	0.90104	37.2403	35.0692	7.24773e-06	-158.1003	-4895.16	-5053.26
95481	0.302503	0.90104	38.1674	35.0692	7.24773e-06	-157.8936	-4896.786	-5054.68
95482	0.302503	0.90104	38.1674	31.1003	7.24773e-06	-155.8163	-4898.772	-5054.588
95483	0.302503	0.90104	37.1938	31.6727	7.24773e-06	-156.2943	-4896.802	-5053.097
95484	0.302503	0.90104	37.1938	31.6727	0.000106272	-156.2943	-4897.538	-5053.833
95485	0.302503	0.90104	36.984	31.6727	0.000106272	-156.3424	-4897.476	-5053.818
95486	0.302503	0.90104	37.5862	31.6727	0.000106272	-156.2056	-4897.841	-5054.047
95487	0.302503	0.90104	36.6644	31.6727	0.000106272	-156.4165	-4897.709	-5054.126
95488	0.302503	0.90104	36.6644	35.0548	0.000319288	-158.2243	-4897.564	-5055.788
95489	0.295549	0.90104	36.6644	34.7969	0.000212712	-158.0822	-4897.364	-5055.446
95490	0.295549	0.90104	36.6644	34.7969	0.000212712	-158.0822	-4897.364	-5055.446
95491	0.295549	0.90104	36.6644	34.7969	0.000200084	-158.0822	-4897.283	-5055.365
95492	0.295549	0.899977	36.6644	34.7969	9.94889e-05	-157.7175	-4896.955	-5054.673
95493	0.295549	0.899977	36.6644	32.2496	9.94889e-05	-156.3396	-4898.176	-5054.516
95494	0.295549	0.899977	36.6644	32.2496	9.94889e-05	-156.3396	-4898.176	-5054.516
95495	0.295549	0.899977	36.6644	32.2496	9.94889e-05	-156.3396	-4898.176	-5054.516
95496	0.295618	0.899977	36.934	32.9046	9.94889e-05	-156.6065	-4897.874	-5054.481
95497	0.295618	0.899977	36.6904	32.9046	0.000107353	-156.6629	-4897.867	-5054.53
95498	0.295618	0.899977	36.6904	32.9046	0.000107353	-156.6629	-4897.867	-5054.53
95499	0.295618	0.899977	36.0172	30.3138	0.000107353	-155.619	-4900.024	-5055.643
95500	0.295618	0.899977	35.9999	30.3138	0.000107353	-155.6232	-4900.046	-5055.669
95501	0.295618	0.899977	35.9999	30.3138	0.000107353	-155.6232	-4900.046	-5055.669
95502	0.295618	0.899977	35.9999	30.2545	0.000107353	-155.5988	-4900.077	-5055.676
95503	0.295618	0.899977	35.9999	30.2545	0.000107353	-155.5988	-4900.077	-5055.676
95504	0.295618	0.893379	35.9999	20.992	0.000107353	-151.2623	-4910.158	-5061.42
95505	0.295618	0.893379	37.9347	36.8729	0.000107353	-156.4909	-4901.567	-5058.058
95506	0.295618	0.893379	37.2384	36.8729	0.000107353	-156.6469	-4899.414	-5056.061
95507	0.295618	0.893379	37.2384	36.8729	5.97225e-05	-156.6469	-4899.102	-5055.749
95508	0.295618	0.893379	35.6311	36.8729	5.97225e-05	-157.0257	-4899.252	-5056.278
95509	0.295618	0.893379	35.6311	36.8729	5.97225e-05	-157.0257	-4899.252	-5056.278
95510	0.295618	0.893379	35.5556	33.4593	5.97225e-05	-154.9733	-4900.88	-5055.853
95511	0.295618	0.879075	35.7661	33.4593	0.000107565	-150.0976	-4905.435	-5055.533
95512	0.295618	0.879075	35.7661	33.4593	0.000164632	-150.0976	-4905.874	-5055.972
95513	0.295618	0.888984	37.1593	36.4871	0.00029404	-154.9166	-4902.737	-5057.654
95514	0.299216	0.888984	35.8528	36.4871	0.000169387	-155.2174	-4900.674	-5055.892
95515	0.299216	0.888984	35.8528	36.6532	0.000169387	-155.3275	-4900.612	-5055.94
95516	0.299216	0.888984	35.8528	29.4117	0.000169387	-151.5525	-4904.294	-5055.847
95517	0.299216	0.888984	35.8528	41.056	0.000169387	-158.648	-4899.094	-5057.742
95518	0.299216	0.888984	38.0147	30.7383	9.32449e-05	-151.5885	-4905.912	-5057.5
95519	0.299216	0.888984	37.1609	30.7383	9.32449e-05	-151.7798	-4903.212	-5054.992
95520	0.299216	0.888984	37.2263	30.7383	9.32449e-05	-151.7649	-4903.345	-5055.11
95521	0.299216	0.893348	37.1056	30.7383	9.32449e-05	-153.2731	-4901.212	-5054.485
95522	0.299216	0.893348	37.0876	30.7383	9.32449e-05	-153.2773	-4901.191	-5054.469
95523	0.299216	0.893348	36.4597	30.7383	0.000144841	-153.4231	-4901.273	-5054.696
95524	0.299216	0.893348	36.4597	30.6604	0.000144841	-153.3897	-4901.35	-5054.74
95525	0.299216	0.893348	36.6813	30.6604	0.000144841	-153.3378	-4901.32	-5054.658
95526	0.299216	0.893348	36.4364	30.6604	0.000285436	-153.3952	-4902.333	-5055.728
95527	0.299216	0.893348	36.0189	30.6604	0.000285436	-153.4945	-4902.798	-5056.292
95528	0.299216	0.893348	36.0189	30.8928	0.000278566	-153.5947	-4902.609	-5056.204
95529	0.302718	0.893348	36.0189	30.8928	0.00022965	-153.5887	-4902.306	-5055.895
95530	0.302718	0.893348	36.0189	30.8928	0.00022965	-153.5887	-4902.306	-5055.895
95531	0.302718	0.893348	36.8964	30.8928	0.000140867	-153.3821	-4900.962	-5054.344
95532	0.302718	0.893348	36.4454	30.8928	0.000140867	-153.4873	-4901.046	-5054.534
95533	0.302718	0.897985	36.8865	30.8928	8.58279e-05	-154.966	-4898.866	-5053.832
95534	0.302718	0.900378	37.655	30.8928	8.58279e-05	-155.6108	-4898.52	-5054.13
95535	0.311602	0.907979	37.655	30.8928	2.86447e-05	-158.2139	-4895.822	-5054.036
95536	0.299732	0.907979	37.655	30.8928	2.86447e-05	-158.234	-4895.306	-5053.54
95537	0.307313	0.907979	37.655	30.8928	2.86447e-05	-158.2212	-4895.174	-5053.395
95538	0.307313	0.907979	37.655	39.6404	2.86447e-05	-163.563	-4891.17	-5054.733
95539	0.307313	0.907979	37.655	39.6404	2.86447e-05	-163.563	-4891.17	-5054.733
95540	0.307313	0.907979	37.3848	38.9789	2.86447e-05	-163.1128	-4891.4	-5054.512
95541	0.307313	0.907979	37.7986	38.568	2.86447e-05	-162.7115	-4891.69	-5054.402
95542	0.307313	0.907979	37.7986	42.385	2.86447e-05	-165.8379	-4890.4	-5056.238
95543	0.307313	0.907979	37.5227	39.0603	2.86447e-05	-163.1436	-4891.332	-5054.475
95544	0.307313	0.907979	37.5227	39.0603	2.86447e-05	-163.1436	-4891.332	-5054.475
95545	0.307313	0.907979	37.5227	39.0603	2.92762e-05	-163.1436	-4891.354	-5054.497
95546	0.307313	0.907979	37.5227	39.0603	0.000272383	-163.1436	-4893.118	-5056.262
95547	0.307313	0.907979	37.7875	38.6246	0.000272383	-162.7561	-4893.316	-5056.072
95548	0.307313	0.907979	37.7875	38.6246	2.03638e-07	-162.7561	-4891.421	-5054.177
95549	0.307313	0.907979	38.2568	38.6246	2.03638e-07	-162.653	-4892.104	-5054.757
95550	0.307313	0.907979	37.1575	39.2149	2.03638e-07	-163.3448	-4891.281	-5054.626
95551	0.307313	0.907979	37.1575	26.2292	2.03638e-07	-156.7366	-4898.454	-5055.191
95552	0.307313	0.881634	37.2239	26.2292	2.03638e-07	-147.7453	-4908.406	-5056.152
95553	0.307313	0.881634	36.3108	26.2292	2.03638e-07	-147.9574	-4907.523	-5055.481
95554	0.307313	0.881634	36.3108	26.2292	2.03638e-07	-147.9574	-4907.523	-5055.481
