"iter"	"Vehrc.1."	"Kehr.1."	"kfeces.1."	"kbile.1."	"kgutabs.1."	"LnPrior"	"LnData"	"LnPosterior"
98116	0.680535	0.0819044	0.0534192	0.0254684	2.66592	9.045592	-172.9271	-163.8815
98117	0.680535	0.0819044	0.0534192	0.0254684	1.89658	9.261969	-172.8494	-163.5875
98118	0.668732	0.0819044	0.0534192	0.0396738	0.427322	8.090846	-173.5001	-165.4092
98119	0.64855	0.0705721	0.0518362	0.0396738	0.594754	6.940576	-173.6024	-166.6618
98120	0.64855	0.0705721	0.0518362	0.0200529	2.00992	7.958124	-173.4171	-165.459
98121	0.64855	0.0805094	0.0518362	0.0200529	2.23802	9.366694	-174.8265	-165.4598
98122	0.64855	0.0805094	0.0518362	0.0200529	2.23802	9.366694	-174.8265	-165.4598
98123	0.721551	0.0857282	0.0518362	0.0200529	2.95166	8.68043	-173.0105	-164.3301
98124	0.721551	0.0857282	0.0518362	0.0200529	2.37782	9.061885	-172.9636	-163.9017
98125	0.721551	0.0905442	0.0518362	0.0200529	1.32386	8.994438	-172.1947	-163.2003
98126	0.721551	0.0982036	0.0518362	0.0200529	1.32386	8.659421	-171.8825	-163.2231
98127	0.721551	0.0982036	0.0518362	0.0380928	2.49618	8.739331	-172.5144	-163.7751
98128	0.721551	0.0982036	0.0518362	0.0289638	2.16736	8.867721	-172.2124	-163.3446
98129	0.729364	0.0982036	0.047657	0.0289638	1.67858	8.721468	-172.0011	-163.2796
98130	0.729364	0.0986825	0.0478723	0.0351429	0.52203	7.633668	-171.8181	-164.1844
98131	0.729364	0.104709	0.0478723	0.0351429	1.17773	7.682982	-172.2138	-164.5309
98132	0.729364	0.0915714	0.0496843	0.0351429	0.55131	8.063236	-172.2258	-164.1626
98133	0.729364	0.0915714	0.0496843	0.0351429	1.3095	8.874193	-172.4485	-163.5743
98134	0.729364	0.0915714	0.0496843	0.033527	2.58598	8.944519	-172.6604	-163.7158
98135	0.707006	0.0915714	0.0496843	0.033527	3.35377	8.464094	-172.7152	-164.2511
98136	0.71301	0.0934834	0.0560601	0.033527	3.35377	8.166596	-172.5986	-164.432
98137	0.71301	0.0934834	0.0315717	0.0824837	3.35377	6.361494	-174.1734	-167.8119
98138	0.71301	0.0870383	0.0668887	0.0668699	3.35377	6.783569	-173.579	-166.7954
98139	0.71301	0.0870383	0.0668887	0.0525554	3.21435	7.051422	-173.216	-166.1646
98140	0.685717	0.0888283	0.0668887	0.0525554	2.47307	7.985027	-174.0585	-166.0735
98141	0.711249	0.0888283	0.0301334	0.0525554	1.70233	7.253904	-172.8475	-165.5936
98142	0.711249	0.0854023	0.0301334	0.0525554	1.70233	7.155076	-173.0062	-165.8511
98143	0.711249	0.101985	0.029931	0.0525554	2.37502	6.47617	-173.9541	-167.4779
98144	0.772893	0.0964414	0.029931	0.0525554	1.12036	5.794532	-174.1428	-168.3482
98145	0.744606	0.0920277	0.0700836	0.0525554	2.27556	6.776479	-173.4291	-166.6526
98146	0.744606	0.106936	0.0700836	0.0525554	1.25712	5.124982	-172.1803	-167.0553
98147	0.737149	0.0938586	0.0700836	0.0525554	1.25712	6.589678	-172.5852	-165.9956
98148	0.692411	0.0938586	0.0700836	0.00693604	1.25712	7.172649	-172.593	-165.4204
98149	0.695993	0.0938586	0.0527305	0.00693604	1.25712	9.118375	-172.3734	-163.255
98150	0.694935	0.0938586	0.0453174	0.00693604	1.25712	9.056115	-172.436	-163.3799
98151	0.686653	0.0938586	0.0453174	0.00693604	1.32647	9.180431	-173.0281	-163.8476
98152	0.686653	0.0970742	0.0394989	0.00693604	0.415848	7.534968	-173.4996	-165.9646
98153	0.681383	0.0970742	0.0544819	0.00693604	1.63249	9.217406	-174.1207	-164.9033
98154	0.690956	0.0964891	0.0544819	0.00693604	1.63249	9.174606	-173.0664	-163.8918
98155	0.690956	0.102888	0.0620867	0.00693604	1.63249	7.924657	-174.2588	-166.3341
98156	0.690956	0.102888	0.0523178	0.00693604	3.29353	7.859156	-174.3007	-166.4415
98157	0.704811	0.102888	0.0523178	0.00693604	3.29353	7.723531	-172.8869	-165.1634
98158	0.709919	0.102888	0.049904	0.00693604	3.10187	7.925072	-172.4754	-164.5503
98159	0.709919	0.0860576	0.049904	0.00693604	0.891698	8.670731	-172.2109	-163.5401
98160	0.697172	0.0906191	0.036829	0.00693604	0.544966	7.566787	-172.0775	-164.5107
98161	0.697172	0.0906191	0.036829	0.00693604	0.544966	7.566787	-172.0775	-164.5107
98162	0.697172	0.0906191	0.036829	0.00693604	0.544966	7.566787	-172.0775	-164.5107
98163	0.697172	0.0906191	0.0372942	0.00693604	1.1438	8.319001	-172.1113	-163.7923
98164	0.697172	0.0866136	0.0372942	0.00693604	1.22959	8.333351	-172.0823	-163.749
98165	0.697172	0.0856229	0.0516365	0.00693604	1.04488	8.929332	-172.0998	-163.1705
98166	0.697172	0.0856229	0.0516365	0.00693604	2.74987	9.104311	-172.1613	-163.057
98167	0.697172	0.0856229	0.0516365	0.00693604	3.02779	8.857287	-172.1678	-163.3105
98168	0.697172	0.0860343	0.0582464	0.00693604	3.02779	8.547819	-172.1559	-163.6081
98169	0.697172	0.0860343	0.0582464	0.00693604	3.02779	8.547819	-172.1559	-163.6081
98170	0.697172	0.094435	0.0507024	0.00332596	0.834085	8.705765	-172.2515	-163.5458
98171	0.697172	0.094435	0.0507024	0.00332596	1.77011	9.359019	-172.2717	-162.9127
98172	0.718127	0.0941916	0.0507024	0.0015454	1.77011	9.139056	-171.6387	-162.4996
98173	0.718127	0.0941916	0.0507024	0.0015454	1.2475	8.882354	-171.6336	-162.7512
98174	0.718127	0.0941916	0.0507024	0.0015454	0.388279	7.866657	-171.6219	-163.7552
98175	0.718127	0.0941916	0.0480174	0.0015454	0.979641	8.627728	-171.6304	-163.0027
98176	0.718127	0.0882144	0.0480174	0.0015454	0.979641	8.699634	-172.1745	-163.4748
98177	0.718127	0.0982853	0.0480174	0.0015454	0.387167	7.592291	-171.56	-163.9677
98178	0.718127	0.0982853	0.047086	0.0015454	2.42853	8.778283	-171.5809	-162.8026
98179	0.760244	0.0982853	0.047086	0.0015454	1.15131	7.923746	-172.7099	-164.7861
98180	0.725362	0.0982853	0.0432139	0.0015454	2.25831	8.560857	-171.4707	-162.9099
98181	0.751874	0.0982853	0.0364303	0.0015454	2.22703	7.510519	-172.1588	-164.6483
98182	0.688258	0.0942127	0.0364303	0.0015454	2.12522	8.546762	-172.7908	-164.244
98183	0.688258	0.0926938	0.0364303	0.0015454	2.12522	8.599215	-172.6044	-164.0052
98184	0.688258	0.0998442	0.0451811	0.0015454	1.51978	8.848058	-173.717	-164.8689
98185	0.688258	0.0998442	0.0451811	0.0015454	1.71239	8.922006	-173.7186	-164.7966
98186	0.769792	0.0998442	0.0451811	0.0015454	0.59243	6.920747	-173.1105	-166.1897
98187	0.769792	0.0998442	0.0451811	0.013069	2.30617	7.887357	-173.1885	-165.3011
98188	0.769792	0.0998442	0.0451811	0.0419481	0.0696604	6.037241	-172.6007	-166.5635
98189	0.687713	0.073848	0.0363691	0.00843839	0.168632	5.674582	-173.0858	-167.4112
98190	0.687713	0.0981652	0.0363691	0.00843839	0.903847	7.721846	-173.6719	-165.9501
98191	0.687713	0.0981652	0.0363691	0.00843839	1.21269	8.012694	-173.6907	-165.678
98192	0.717006	0.0912634	0.0359394	0.00843839	0.928741	7.714853	-171.8827	-164.1678
98193	0.717006	0.0950341	0.0359394	0.0670669	1.19633	7.68435	-172.9662	-165.2818
98194	0.717006	0.0968676	0.0569415	0.0640351	1.19633	8.344391	-172.9945	-164.6501
98195	0.717006	0.0968676	0.0569415	0.0640351	1.19633	8.344391	-172.9945	-164.6501
98196	0.717006	0.0968676	0.0569415	0.0640351	1.19633	8.344391	-172.9945	-164.6501
98197	0.745795	0.0912669	0.0569415	0.109508	1.7288	8.005654	-174.0882	-166.0826
98198	0.745795	0.0912669	0.0412898	0.109508	1.7288	7.867238	-174.1097	-166.2425
98199	0.749764	0.0912669	0.0412898	0.109508	1.7288	7.808587	-174.2604	-166.4518
98200	0.723132	0.0912669	0.0487047	0.109508	1.8004	8.559783	-173.9824	-165.4226
98201	0.723132	0.0912669	0.045294	0.109508	1.8004	8.45744	-173.9879	-165.5304
98202	0.723132	0.0959676	0.045294	0.109508	1.8004	8.287407	-174.217	-165.9296
98203	0.72133	0.0959676	0.0501605	0.109508	2.44219	8.34218	-174.592	-166.2499
98204	0.72133	0.0812278	0.0501605	0.109508	1.38007	8.041092	-174.2604	-166.2193
98205	0.686693	0.0812278	0.0501605	0.0861306	1.38007	8.685608	-173.9117	-165.2261
98206	0.686693	0.0812278	0.0501605	0.0125321	1.38007	9.022912	-172.4153	-163.3924
98207	0.686693	0.0844566	0.0535807	0.0125321	2.60503	9.199169	-172.4633	-163.2641
98208	0.686693	0.0826903	0.0535807	0.0125321	0.58768	8.271365	-172.3082	-164.0368
98209	0.686693	0.0826903	0.0535807	0.0125321	1.79833	9.248353	-172.4111	-163.1627
98210	0.686693	0.0826903	0.0535807	0.0125321	2.09895	9.263792	-172.4287	-163.1649
98211	0.686693	0.0829516	0.0535807	0.0125321	2.01363	9.28735	-172.4257	-163.1384
98212	0.686693	0.0829516	0.0535807	0.0125321	2.01363	9.28735	-172.4257	-163.1384
98213	0.686693	0.0884108	0.0628799	0.00521406	2.81845	8.410208	-172.4296	-164.0194
98214	0.686693	0.0821762	0.0628799	0.00521406	2.81845	8.116777	-172.2971	-164.1803
98215	0.68626	0.0821762	0.0628799	0.0115966	2.86112	8.096253	-172.4572	-164.361
98216	0.68626	0.0821762	0.0628799	0.0115966	2.86112	8.096253	-172.4572	-164.361
98217	0.68626	0.0821762	0.0544789	0.0115966	0.943393	8.63797	-172.3468	-163.7088
98218	0.669811	0.0821762	0.0544789	0.0115966	1.24933	9.04279	-172.9522	-163.9094
98219	0.698058	0.0821762	0.056367	0.0115966	3.01431	8.470651	-172.5044	-164.0337
98220	0.698058	0.0821762	0.056367	0.0115966	3.01431	8.470651	-172.5044	-164.0337
98221	0.698058	0.0821762	0.056367	0.0115966	3.01431	8.470651	-172.5044	-164.0337
98222	0.684824	0.0821762	0.056367	0.0115966	1.25872	8.831322	-172.3941	-163.5628
98223	0.684824	0.0893505	0.056367	0.0115966	1.25872	9.135271	-172.7357	-163.6005
98224	0.684824	0.0893505	0.0526245	0.0115966	1.19216	9.251968	-172.7318	-163.4799
98225	0.684824	0.0846313	0.0526245	0.0115966	0.972825	8.908723	-172.3999	-163.4912
98226	0.684824	0.0846313	0.0526245	0.0115966	3.00952	8.926699	-172.5124	-163.5857
98227	0.692395	0.0993254	0.0435073	0.0115966	2.95724	8.443991	-173.6272	-165.1832
98228	0.692395	0.0993254	0.0435073	0.0115966	2.95724	8.443991	-173.6272	-165.1832
98229	0.692395	0.0993254	0.0435073	0.0115966	1.2845	8.64617	-173.5434	-164.8972
98230	0.69063	0.0993254	0.0534552	0.0115966	2.32993	9.014955	-173.7821	-164.7671
98231	0.69063	0.0865882	0.0534552	0.0115966	2.32993	9.391568	-172.3626	-162.971
98232	0.69063	0.0865882	0.0534552	0.0115966	2.32993	9.391568	-172.3626	-162.971
98233	0.69063	0.0865882	0.0534552	0.0115966	0.38483	8.141609	-172.2168	-164.0752
98234	0.69063	0.0865882	0.0534552	0.0115966	2.17284	9.431058	-172.3551	-162.924
98235	0.69063	0.0865882	0.0534552	0.0115966	1.72649	9.408592	-172.3305	-162.9219
98236	0.69063	0.0865882	0.0534552	0.0115966	1.72649	9.408592	-172.3305	-162.9219
98237	0.69063	0.0865882	0.0485252	0.0115966	0.523089	8.404178	-172.2327	-163.8286
98238	0.721339	0.0871453	0.0485252	0.0115966	2.57721	9.020206	-172.6265	-163.6063
98239	0.721339	0.0987435	0.0485252	0.0115966	2.57721	8.678707	-171.7904	-163.1117
98240	0.727661	0.0995192	0.0485252	0.0115966	2.57721	8.529167	-171.6772	-163.148
98241	0.727661	0.0995192	0.0485252	0.0115966	2.65308	8.482502	-171.6807	-163.1982
98242	0.727661	0.102647	0.0485252	0.0184024	2.23207	8.327549	-171.8772	-163.5496
98243	0.727661	0.102647	0.0432605	0.0184024	2.23207	8.111323	-171.8772	-163.7658
98244	0.727661	0.102647	0.0432605	0.0184024	2.02006	8.138049	-171.8588	-163.7208
98245	0.727661	0.100441	0.0432605	0.0184024	2.02006	8.392649	-171.812	-163.4194
98246	0.727661	0.100441	0.0558596	0.00624757	2.69348	8.193246	-171.5264	-163.3332
98247	0.727661	0.100441	0.0609641	0.00624757	2.69348	7.763858	-171.527	-163.7632
98248	0.752473	0.102063	0.0469184	0.00716189	3.94806	6.132327	-171.7237	-165.5914
98249	0.752473	0.102063	0.0469184	0.00716189	3.22931	7.274186	-171.7081	-164.4339
98250	0.752473	0.104582	0.0435542	0.00716189	3.67891	6.124477	-171.4484	-165.3239
98251	0.736	0.104582	0.0435542	0.00716189	2.94371	7.326149	-171.4101	-164.084
98252	0.736	0.104582	0.0435542	0.0267588	3.2716	6.972262	-172.0228	-165.0505
98253	0.736	0.0952141	0.0435542	0.0267588	3.2716	7.899571	-172.3953	-164.4957
98254	0.736	0.0952141	0.0435542	0.0267588	3.2716	7.899571	-172.3953	-164.4957
98255	0.736	0.0952141	0.0435542	0.0267588	3.2716	7.899571	-172.3953	-164.4957
98256	0.683453	0.0952141	0.0435542	0.0267588	3.35846	8.36193	-174.4335	-166.0716
98257	0.683453	0.0952141	0.0435542	0.0267588	4.12245	7.032236	-174.4738	-167.4415
98258	0.683453	0.0851669	0.0435542	0.0216695	2.54536	9.158418	-172.8571	-163.6987
98259	0.683453	0.0851669	0.0374711	0.0252093	2.54536	8.579388	-172.9641	-164.3847
98260	0.684676	0.0851669	0.0446561	0.0678924	2.89212	8.78488	-174.3003	-165.5154
98261	0.684676	0.0851669	0.039044	0.0678924	2.89212	8.327497	-174.3059	-165.9784
98262	0.684676	0.0851669	0.0554961	0.00260431	3.03275	8.796841	-172.2774	-163.4806
98263	0.684676	0.0851669	0.0554961	0.00260431	4.26264	6.770363	-172.2858	-165.5154
98264	0.684676	0.0851669	0.0507572	0.00260431	3.02544	8.952533	-172.277	-163.3244
98265	0.684676	0.0851669	0.0507572	0.00260431	2.41771	9.391049	-172.2682	-162.8772
98266	0.689811	0.0851669	0.0341233	0.00260431	2.05577	8.17445	-172.1411	-163.9666
98267	0.689811	0.0851669	0.0408299	0.00260431	2.05577	9.01435	-172.1406	-163.1263
98268	0.689811	0.0852301	0.0408299	0.00260431	1.37982	8.826632	-172.1318	-163.3052
98269	0.689811	0.0852301	0.0408299	0.00213606	0.587395	8.019927	-172.1099	-164.09
98270	0.689811	0.0852301	0.0408299	0.0421065	0.195169	7.375698	-172.5676	-165.1919
98271	0.689811	0.0898962	0.0408299	0.0673932	0.147998	7.265856	-173.465	-166.1992
98272	0.689811	0.089995	0.0451104	0.0680709	0.832199	8.594844	-173.9102	-165.3154
98273	0.689811	0.0815828	0.0446438	0.0680709	1.14005	8.528816	-173.3136	-164.7848
98274	0.687422	0.0754013	0.0446438	0.0680709	1.14005	7.838623	-173.4488	-165.6102
98275	0.687422	0.0754013	0.0446438	0.0150862	1.11614	7.996417	-172.931	-164.9346
98276	0.687422	0.0754013	0.0561752	0.0150862	2.63624	8.137406	-173.0484	-164.911
98277	0.683222	0.0749819	0.0608571	0.0150862	2.63624	7.712422	-172.9698	-165.2574
98278	0.683222	0.0791727	0.0501007	0.0150862	2.63624	8.843319	-172.6379	-163.7946
98279	0.683222	0.0791727	0.0501007	0.0150862	2.67919	8.81507	-172.6402	-163.8251
98280	0.679236	0.0791727	0.0501007	0.0513066	2.18819	8.985701	-173.4868	-164.5011
98281	0.679236	0.0791727	0.0597189	0.0513066	2.18819	8.513464	-173.4809	-164.9674
98282	0.679236	0.0820272	0.0597189	0.0147607	2.18819	8.856215	-172.6559	-163.7997
98283	0.697845	0.0795255	0.0430152	0.0995138	2.18819	8.197249	-174.2885	-166.0912
98284	0.697845	0.0795255	0.0430152	0.0117379	2.10918	8.697606	-172.7719	-164.0743
98285	0.697845	0.078412	0.0549167	0.0117379	1.69982	8.658742	-172.9111	-164.2524
98286	0.697845	0.078412	0.0549167	0.0117379	1.69982	8.658742	-172.9111	-164.2524
98287	0.697845	0.0851196	0.0549167	0.00413167	2.26011	9.207948	-172.1169	-162.9089
98288	0.697845	0.0820043	0.0549167	0.0431199	2.26011	8.985294	-173.0457	-164.0604
98289	0.697845	0.0852119	0.0549167	0.0431199	2.26011	9.190324	-172.9577	-163.7674
98290	0.697845	0.0852119	0.0610735	0.0431199	1.0783	8.307142	-172.68	-164.3728
98291	0.697845	0.0912434	0.047843	0.0431199	3.37178	8.487762	-173.3704	-164.8827
98292	0.697845	0.0937788	0.0601281	0.0431199	0.98806	8.363353	-173.1757	-164.8124
98293	0.740304	0.0937788	0.0455114	0.0870718	0.734239	7.671162	-172.766	-165.0948
98294	0.740304	0.0843796	0.0455114	0.0870718	2.36472	8.319179	-175.0873	-166.7682
98295	0.740304	0.0843796	0.0455114	0.0626531	1.72877	8.558229	-174.719	-166.1608
98296	0.718107	0.0898303	0.0455114	0.0626531	1.51324	8.921152	-172.9132	-163.992
98297	0.718107	0.0898303	0.0455467	0.0626531	1.85278	9.030361	-173.0303	-163.9999
98298	0.730918	0.0898303	0.0455467	0.0626531	2.68973	8.643814	-173.4392	-164.7954
98299	0.730918	0.0788528	0.0455467	0.00479326	1.65285	8.324334	-175.7115	-167.3872
98300	0.694106	0.0788528	0.0455467	0.00479326	3.1374	8.151926	-172.6651	-164.5132
98301	0.694106	0.0787034	0.0455467	0.00479326	1.29423	8.532952	-172.6444	-164.1114
98302	0.683142	0.0787034	0.0455467	0.00479326	1.02283	8.401741	-172.4105	-164.0088
98303	0.683142	0.0773579	0.0455467	0.00479326	3.10285	8.109989	-172.5603	-164.4503
98304	0.683142	0.0816264	0.0455467	0.00479326	3.10285	8.558511	-172.3461	-163.7876
98305	0.693419	0.0816264	0.0605107	0.00479326	1.52459	8.509698	-172.3097	-163.8
98306	0.693419	0.0816264	0.0605107	0.00479326	1.52459	8.509698	-172.3097	-163.8
98307	0.693419	0.0816264	0.0618837	0.0239855	1.11831	8.097111	-172.5254	-164.4283
98308	0.693419	0.0816264	0.0703173	0.0239855	2.75092	6.845991	-172.7154	-165.8694
98309	0.693419	0.0816264	0.0578142	0.0239855	2.75092	8.604653	-172.7201	-164.1155
98310	0.665267	0.0715476	0.0578142	0.0239855	2.75092	7.476147	-173.1935	-165.7174
98311	0.665267	0.0715476	0.0578142	0.0239855	1.5263	7.645894	-173.0699	-165.424
98312	0.665267	0.0715476	0.0502897	0.0239855	1.68106	8.012119	-173.091	-165.0789
98313	0.665267	0.0715476	0.0502897	0.0127633	1.23962	7.77104	-172.8798	-165.1088
98314	0.665267	0.0920288	0.0502897	0.0127633	2.72129	9.481888	-175.2151	-165.7332
98315	0.677611	0.0947227	0.0531536	0.0127633	1.71194	9.472096	-174.2829	-164.8108
98316	0.689809	0.0808609	0.0531536	0.0127633	1.41482	8.934161	-172.4367	-163.5025
98317	0.664687	0.0803279	0.0461198	0.0127633	1.67412	9.170659	-173.1355	-163.9648
98318	0.664687	0.0804137	0.0461198	0.0127633	1.84005	9.219222	-173.1527	-163.9335
98319	0.664687	0.0804137	0.0461198	0.0127633	2.20802	9.210377	-173.1724	-163.962
98320	0.664687	0.0804137	0.0461198	0.0127633	2.20802	9.210377	-173.1724	-163.962
98321	0.664687	0.0804137	0.0461198	0.0227243	2.20802	9.213888	-173.4754	-164.2616
98322	0.69772	0.0804137	0.0461198	0.0227243	2.56202	8.809351	-172.8487	-164.0393
98323	0.69772	0.0804137	0.0461198	0.0227243	2.5842	8.796643	-172.8507	-164.0541
98324	0.69772	0.0826786	0.0461198	0.00032342	2.5842	8.95845	-172.2316	-163.2732
98325	0.717433	0.0826786	0.0461198	0.00032342	1.596	8.835421	-173.1534	-164.318
98326	0.717433	0.0826786	0.0461198	0.00032342	1.596	8.835421	-173.1534	-164.318
98327	0.671725	0.0826786	0.0461198	0.0576308	2.91521	8.850143	-174.5243	-165.6741
98328	0.671725	0.0826786	0.058625	0.0576308	2.91521	8.55347	-174.5147	-165.9613
98329	0.669708	0.0826786	0.058625	0.0576308	4.04127	6.903144	-174.8119	-167.9087
98330	0.669708	0.0814788	0.058625	0.0576308	4.15356	6.572589	-174.6487	-168.0761
98331	0.717474	0.094572	0.04616	0.0576308	4.15356	6.682299	-173.3502	-166.6679
98332	0.717474	0.0967318	0.0530006	0.075697	4.15356	6.457216	-174.091	-167.6338
98333	0.717474	0.0923979	0.0676431	0.0493217	4.15356	5.318852	-173.056	-167.7372
98334	0.706506	0.0798449	0.0578885	0.0116722	4.15356	6.261818	-173.2126	-166.9508
98335	0.706506	0.0889091	0.0578885	0.0116722	4.15356	6.771495	-172.1645	-165.393
98336	0.706506	0.0833279	0.0578885	0.0116722	4.15356	6.554862	-172.6369	-166.0821
98337	0.706506	0.102171	0.0578885	0.0116722	4.30357	5.702419	-172.8572	-167.1548
98338	0.758359	0.102171	0.0578885	0.0116722	4.01125	5.646367	-172.0367	-166.3904
98339	0.758359	0.102171	0.0578885	0.0116722	2.23802	7.640605	-171.9602	-164.3196
98340	0.758359	0.102171	0.0578885	0.0116722	0.842009	6.99846	-171.8474	-164.8489
98341	0.758359	0.102171	0.0578885	0.0116722	1.20709	7.354576	-171.8838	-164.5293
98342	0.748105	0.0957224	0.0385779	0.0116722	1.5321	7.9524	-172.4753	-164.5229
98343	0.709074	0.0957224	0.0385779	0.00535346	1.5321	8.442958	-171.8666	-163.4237
98344	0.727908	0.0957224	0.0530195	0.00535346	1.75033	8.904824	-171.6793	-162.7745
98345	0.727908	0.0998133	0.0530195	0.00535346	1.92388	8.615318	-171.4944	-162.8791
98346	0.72639	0.0954934	0.0526058	0.00535346	2.23299	8.952636	-171.6941	-162.7415
98347	0.72639	0.103321	0.0526058	0.00535346	2.94723	7.794734	-171.5801	-163.7854
98348	0.765395	0.103321	0.0597611	0.00535346	2.94723	6.783231	-172.0757	-165.2925
98349	0.715693	0.0840823	0.0358013	0.00535346	2.51394	7.978911	-172.7978	-164.8189
98350	0.722728	0.0840823	0.0358013	0.00184154	2.51394	7.886049	-173.2315	-165.3455
98351	0.722728	0.102298	0.0358013	0.00184154	2.48984	7.317021	-171.5575	-164.2405
98352	0.722728	0.0928244	0.0502433	0.00184154	2.48984	9.041077	-171.7919	-162.7509
98353	0.722728	0.0859237	0.0540761	0.00184154	2.14416	9.024681	-172.8118	-163.7872
98354	0.722728	0.0859237	0.0622039	0.00184154	2.13283	8.36465	-172.811	-164.4463
98355	0.722728	0.101256	0.0622039	0.00184154	2.09488	7.818569	-171.5187	-163.7001
98356	0.722728	0.101203	0.0622039	0.00184154	2.09488	7.824545	-171.5176	-163.6931
98357	0.722728	0.09254	0.0622039	0.00184154	2.09488	8.419796	-171.8155	-163.3957
98358	0.702267	0.100386	0.0622039	0.00184154	1.71308	8.106266	-172.5212	-164.4149
98359	0.744896	0.100386	0.055697	0.00184154	1.16309	7.852797	-171.5362	-163.6834
98360	0.744896	0.0954779	0.055697	0.15899	1.08674	6.69179	-174.1965	-167.5048
98361	0.744896	0.0954779	0.0511915	0.144576	1.28548	7.305516	-174.0991	-166.7936
98362	0.744896	0.0954779	0.0511915	0.144576	2.63905	7.356595	-175.0428	-167.6862
98363	0.744896	0.0954779	0.0511915	0.144576	2.63905	7.356595	-175.0428	-167.6862
98364	0.749636	0.0954779	0.0511915	0.144576	2.63905	7.2868	-175.0386	-167.7518
98365	0.758463	0.106771	0.0511915	0.130532	3.11229	5.738099	-174.7966	-169.0585
98366	0.758463	0.106771	0.0511915	0.130532	3.11229	5.738099	-174.7966	-169.0585
98367	0.758463	0.108404	0.042472	0.0900791	3.42568	5.347795	-173.6311	-168.2833
98368	0.779058	0.108404	0.042472	0.0900791	3.42568	5.000241	-173.6607	-168.6604
98369	0.779058	0.108404	0.042472	0.0900791	3.42568	5.000241	-173.6607	-168.6604
98370	0.778152	0.105235	0.042472	0.0640345	3.42568	5.781502	-173.4553	-167.6738
98371	0.778152	0.105235	0.042472	0.0640345	3.42568	5.781502	-173.4553	-167.6738
98372	0.754908	0.105235	0.042472	0.0640345	3.42568	6.168585	-172.8967	-166.7281
98373	0.754908	0.106564	0.0461958	0.0640345	3.62023	5.87196	-172.8982	-167.0262
98374	0.754908	0.10788	0.0461958	0.0165663	1.7899	7.086473	-171.3674	-164.281
98375	0.754908	0.10788	0.0461958	0.0165663	1.7899	7.086473	-171.3674	-164.281
98376	0.723367	0.0932996	0.0548456	0.0165663	1.7899	9.024289	-171.9942	-162.9699
98377	0.723367	0.0932996	0.052165	0.0165663	1.7899	9.118252	-171.9943	-162.876
98378	0.723367	0.0888904	0.052165	0.0165663	1.7899	9.166534	-172.455	-163.2885
98379	0.723367	0.0933804	0.052165	0.0699339	1.78288	8.920179	-173.0507	-164.1305
98380	0.723367	0.0933804	0.052165	0.0699339	1.71948	8.904404	-173.0273	-164.1229
98381	0.71304	0.0933804	0.052165	0.0699339	2.02875	9.065414	-173.4078	-164.3424
98382	0.725266	0.0933804	0.0664671	0.0699339	3.14998	6.926526	-173.3966	-166.4701
98383	0.725266	0.0933804	0.0664671	0.0175231	1.15278	7.42318	-171.9526	-164.5294
98384	0.725266	0.0933804	0.0526058	0.0175231	1.4764	8.966874	-171.9935	-163.0267
98385	0.725266	0.0859178	0.0526058	0.012186	2.28369	9.033234	-173.063	-164.0298
98386	0.725266	0.0890146	0.0526058	0.0115794	2.28369	9.110932	-172.4893	-163.3784
98387	0.725266	0.0890146	0.0526058	0.0115794	0.226681	7.578843	-172.307	-164.7282
98388	0.694347	0.0890146	0.0526058	0.0115794	0.43169	8.260883	-172.1779	-163.917
98389	0.694347	0.0890146	0.0526058	0.0115794	1.95206	9.489532	-172.299	-162.8094
98390	0.694347	0.0890146	0.0526058	0.0115794	2.01474	9.490572	-172.3023	-162.8118
98391	0.694347	0.0890146	0.0526058	0.0115794	2.8191	9.155216	-172.3388	-163.1835
98392	0.676172	0.0890146	0.0526058	0.0115794	3.01292	9.132639	-173.4078	-164.2752
98393	0.690447	0.0890146	0.0448207	0.0115794	3.01292	8.913538	-172.4993	-163.5857
98394	0.690447	0.0939542	0.039762	0.0115794	3.50346	7.833075	-172.9885	-165.1554
98395	0.690447	0.0939542	0.0403886	0.0115794	3.50346	7.895263	-172.9877	-165.0925
98396	0.690447	0.0939542	0.0403886	0.0115794	2.70922	8.773953	-172.9624	-164.1884
98397	0.696251	0.0939542	0.0403886	0.0115794	2.70922	8.719773	-172.5715	-163.8518
98398	0.696251	0.0939542	0.0403886	0.0552078	2.70922	8.62847	-174.1299	-165.5015
98399	0.726214	0.0939542	0.0403886	0.0552078	2.01239	8.546603	-172.7689	-164.2223
98400	0.726214	0.09856	0.0403886	0.0552078	2.01239	8.258411	-172.7778	-164.5194
98401	0.726214	0.09856	0.0407543	0.0552078	2.47143	8.181841	-172.8876	-164.7058
98402	0.752423	0.09856	0.0407543	0.0552078	0.575894	6.913793	-172.2239	-165.3102
98403	0.752423	0.100357	0.058637	0.0552078	1.96598	7.81167	-172.6001	-164.7885
98404	0.726212	0.0985729	0.057259	0.0161238	1.96598	8.550936	-171.7768	-163.2258
98405	0.700014	0.0956918	0.057259	0.0161238	2.4842	8.936111	-172.6531	-163.717
98406	0.700014	0.0956918	0.0648205	0.0244398	1.63559	8.151805	-172.8419	-164.6901
98407	0.700014	0.0956918	0.0742776	0.0244398	1.63559	6.303015	-172.8392	-166.5362
98408	0.700014	0.0840613	0.0742776	0.0244398	3.57937	5.107848	-172.6811	-167.5733
