"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"LnPrior"	"LnData"	"LnPosterior"
95345	0.251145	3.58984	141.455	23.3191	-53.44901	-4640.58	-4694.029
95346	0.251145	3.58984	141.455	24.2805	-54.17203	-4639.708	-4693.88
95347	0.251145	3.58984	141.455	27.0564	-56.46698	-4637.587	-4694.054
95348	0.251145	3.58984	138.113	27.0564	-53.80084	-4639.746	-4693.547
95349	0.251145	3.58984	138.113	27.0564	-53.80084	-4639.746	-4693.547
95350	0.251145	3.59054	139.438	27.0564	-54.84284	-4638.596	-4693.439
95351	0.251145	3.62541	139.438	27.0564	-54.7871	-4638.811	-4693.598
95352	0.251145	3.62541	139.438	24.2657	-52.4807	-4640.987	-4693.468
95353	0.251145	3.62541	138.086	25.797	-52.64322	-4641.396	-4694.04
95354	0.257238	3.42825	138.086	25.797	-52.96243	-4642.645	-4695.608
95355	0.257238	3.47379	138.086	25.797	-52.88787	-4641.252	-4694.14
95356	0.257238	3.53689	138.086	25.797	-52.78541	-4640.63	-4693.416
95357	0.257238	3.53689	137.948	25.797	-52.67792	-4640.743	-4693.421
95358	0.257238	3.5796	137.948	27.9923	-54.53178	-4639.591	-4694.123
95359	0.257238	3.5796	137.948	27.9923	-54.53178	-4639.591	-4694.123
95360	0.257238	3.5796	140.123	24.7616	-53.48767	-4640.054	-4693.541
95361	0.253448	3.5796	140.123	19.7456	-50.0258	-4645.233	-4695.258
95362	0.253448	3.5796	140.123	19.7456	-50.0258	-4645.233	-4695.258
95363	0.253448	3.5796	140.123	19.7456	-50.0258	-4645.233	-4695.258
95364	0.253448	3.5796	140.123	19.7456	-50.0258	-4645.233	-4695.258
95365	0.253448	3.5796	140.123	19.7456	-50.0258	-4645.233	-4695.258
95366	0.253448	3.55139	140.123	20.5978	-50.58838	-4644.421	-4695.009
95367	0.253448	3.67022	140.123	20.5978	-50.39857	-4645.151	-4695.549
95368	0.253448	3.61969	140.123	21.4352	-51.01536	-4643.207	-4694.222
95369	0.253448	3.61969	140.123	21.4352	-51.01536	-4643.207	-4694.222
95370	0.253448	3.56857	140.123	21.4352	-51.09724	-4643.201	-4694.298
95371	0.253448	3.61703	140.123	21.4352	-51.01961	-4643.184	-4694.204
95372	0.253448	3.61703	140.123	21.4352	-51.01961	-4643.184	-4694.204
95373	0.253448	3.61703	140.123	21.4352	-51.01961	-4643.184	-4694.204
95374	0.253448	3.61703	140.123	21.4352	-51.01961	-4643.184	-4694.204
95375	0.253448	3.61703	140.123	21.4352	-51.01961	-4643.184	-4694.204
95376	0.253448	3.57806	138.784	21.4352	-50.01872	-4644.082	-4694.101
95377	0.253448	3.57806	138.784	23.1896	-51.23364	-4642.21	-4693.443
95378	0.253448	3.57806	138.784	30.2412	-57.35876	-4637.048	-4694.407
95379	0.253448	3.57806	138.784	24.7293	-52.40132	-4640.802	-4693.204
95380	0.25506	3.57806	138.784	24.7293	-52.40135	-4640.903	-4693.305
95381	0.25506	3.57806	138.481	24.7293	-52.16274	-4641.207	-4693.37
95382	0.25506	3.57806	138.481	24.7293	-52.16274	-4641.207	-4693.37
95383	0.25506	3.57806	138.481	24.2069	-51.75589	-4641.647	-4693.403
95384	0.247115	3.57806	140.664	24.5453	-53.75536	-4640.544	-4694.3
95385	0.247115	3.682	140.664	24.5453	-53.58985	-4640.44	-4694.03
95386	0.247115	3.6032	140.664	24.5453	-53.71509	-4640.135	-4693.85
95387	0.247115	3.5296	140.664	24.5453	-53.83346	-4641.94	-4695.773
95388	0.269198	3.5296	140.664	24.7693	-54.01009	-4642.815	-4696.825
95389	0.269198	3.50539	137.29	29.1603	-55.2425	-4641.821	-4697.064
95390	0.269198	3.50539	137.29	25.919	-52.32018	-4644.22	-4696.541
95391	0.2645	3.50539	137.29	25.3896	-51.88268	-4642.93	-4694.813
95392	0.254205	3.50539	137.29	25.3896	-51.88245	-4641.38	-4693.263
95393	0.254205	3.50539	137.29	25.3896	-51.88245	-4641.38	-4693.263
95394	0.254205	3.50539	137.29	23.1364	-50.14627	-4643.36	-4693.506
95395	0.257734	3.47316	137.29	23.1364	-50.19882	-4643.856	-4694.054
95396	0.257734	3.47316	137.29	28.3565	-54.53082	-4639.733	-4694.264
95397	0.257734	3.47316	137.29	28.3565	-54.53082	-4639.733	-4694.264
95398	0.257734	3.47316	137.29	29.0919	-55.22862	-4639.222	-4694.451
95399	0.257734	3.47316	137.29	30.4153	-56.53897	-4638.455	-4694.994
95400	0.253429	3.57127	137.114	30.4153	-56.24416	-4638.541	-4694.785
95401	0.253429	3.56986	137.114	30.4153	-56.24644	-4638.522	-4694.768
95402	0.253429	3.50749	137.114	30.4153	-56.34718	-4638.168	-4694.515
95403	0.253429	3.50749	137.114	28.5463	-54.51704	-4639.257	-4693.774
95404	0.253429	3.50547	137.114	28.5463	-54.52033	-4639.257	-4693.777
95405	0.253429	3.50547	137.114	28.5463	-54.52033	-4639.257	-4693.777
95406	0.253429	3.50547	136.523	28.5463	-54.06634	-4639.631	-4693.697
95407	0.253429	3.50547	136.523	28.5463	-54.06634	-4639.631	-4693.697
95408	0.254842	3.50547	136.523	26.7132	-52.40703	-4640.873	-4693.28
95409	0.254842	3.50547	135.909	24.9383	-50.46009	-4642.756	-4693.216
95410	0.254842	3.50547	135.909	24.9383	-50.46009	-4642.756	-4693.216
95411	0.254842	3.50547	135.909	24.9383	-50.46009	-4642.756	-4693.216
95412	0.245783	3.50547	135.909	24.9383	-50.45988	-4643.439	-4693.899
95413	0.245783	3.50547	135.909	25.615	-51.00872	-4642.873	-4693.882
95414	0.245783	3.50547	135.909	26.8184	-52.03004	-4642.007	-4694.037
95415	0.245783	3.41571	132.976	27.2853	-50.40578	-4644.094	-4694.5
95416	0.245783	3.41571	132.976	27.2853	-50.40578	-4644.094	-4694.5
95417	0.245783	3.43771	132.976	23.592	-47.35017	-4646.751	-4694.102
95418	0.245783	3.43771	132.976	26.6318	-49.79559	-4644.393	-4694.189
95419	0.245783	3.43771	132.976	26.6318	-49.79559	-4644.393	-4694.189
95420	0.245783	3.43771	132.976	26.6318	-49.79559	-4644.393	-4694.189
95421	0.245783	3.43771	132.976	26.6318	-49.79559	-4644.393	-4694.189
95422	0.245783	3.43771	133.425	26.6318	-50.12423	-4644.098	-4694.222
95423	0.245783	3.43771	133.425	23.6822	-47.74606	-4646.381	-4694.127
95424	0.245783	3.43771	133.425	23.6822	-47.74606	-4646.381	-4694.127
95425	0.245783	3.43771	133.425	23.6822	-47.74606	-4646.381	-4694.127
95426	0.245783	3.44869	133.425	23.6822	-47.72806	-4646.314	-4694.042
95427	0.245783	3.44869	133.425	23.6822	-47.72806	-4646.314	-4694.042
95428	0.245783	3.44869	133.425	23.6822	-47.72806	-4646.314	-4694.042
95429	0.245783	3.44869	133.425	25.9457	-49.52202	-4644.513	-4694.035
95430	0.245783	3.44869	133.425	22.7628	-47.05794	-4647.184	-4694.242
95431	0.245783	3.44869	133.425	22.7628	-47.05794	-4647.184	-4694.242
95432	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95433	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95434	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95435	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95436	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95437	0.245783	3.44869	133.425	24.3741	-48.25468	-4645.73	-4693.984
95438	0.245783	3.44869	133.425	31.6056	-54.90473	-4641.209	-4696.114
95439	0.245783	3.44869	133.425	31.6056	-54.90473	-4641.209	-4696.114
95440	0.245783	3.44869	133.425	30.8302	-54.09155	-4641.618	-4695.709
95441	0.245783	3.44869	133.425	25.7744	-49.37909	-4644.657	-4694.036
95442	0.245783	3.42545	133.425	29.5619	-52.8514	-4642.414	-4695.265
95443	0.249305	3.42545	132.188	29.488	-51.878	-4642.668	-4694.546
95444	0.249305	3.42545	132.188	25.635	-48.40078	-4645.179	-4693.579
95445	0.249305	3.42545	132.188	25.635	-48.40078	-4645.179	-4693.579
95446	0.249305	3.42545	132.188	25.635	-48.40078	-4645.179	-4693.579
95447	0.253367	3.42545	132.188	27.1707	-49.71562	-4643.983	-4693.698
95448	0.253367	3.42545	133.096	23.8269	-47.63387	-4645.769	-4693.403
95449	0.26909	3.42545	137.37	21.7993	-49.40507	-4648.363	-4697.768
95450	0.26909	3.42545	137.37	21.7993	-49.40507	-4648.363	-4697.768
95451	0.26909	3.42545	137.37	26.7461	-53.21852	-4643.616	-4696.835
95452	0.26909	3.54381	144.356	26.7461	-58.67447	-4640.411	-4699.085
95453	0.253005	3.56398	132.61	28.298	-50.8209	-4647.239	-4698.06
95454	0.253005	3.56398	132.61	28.298	-50.8209	-4647.239	-4698.06
95455	0.253005	3.56398	138.057	28.298	-54.92456	-4638.763	-4693.687
95456	0.250157	3.56398	138.057	28.298	-54.92449	-4638.829	-4693.753
95457	0.250157	3.56398	138.057	28.298	-54.92449	-4638.829	-4693.753
95458	0.250157	3.56367	138.057	29.2067	-55.7883	-4638.265	-4694.053
95459	0.250157	3.56367	138.057	24.6752	-51.81126	-4641.431	-4693.242
95460	0.250157	3.56367	138.057	20.9788	-49.17545	-4645.1	-4694.276
95461	0.250157	3.56367	138.057	20.9788	-49.17545	-4645.1	-4694.276
95462	0.250157	3.56367	138.057	28.2728	-54.90147	-4638.883	-4693.784
95463	0.250157	3.56367	138.057	20.4329	-48.83254	-4645.763	-4694.596
95464	0.250157	3.56367	138.057	20.4329	-48.83254	-4645.763	-4694.596
95465	0.250157	3.56367	138.057	20.4329	-48.83254	-4645.763	-4694.596
95466	0.250157	3.56367	138.057	23.3942	-50.83592	-4642.531	-4693.366
95467	0.250157	3.54226	138.057	30.3418	-56.94764	-4637.69	-4694.638
95468	0.250157	3.54226	138.057	24.7313	-51.89002	-4641.433	-4693.323
95469	0.250157	3.54226	138.057	24.7313	-51.89002	-4641.433	-4693.323
95470	0.250157	3.54226	138.057	24.7313	-51.89002	-4641.433	-4693.323
95471	0.250157	3.53389	138.057	28.1662	-54.85049	-4639.003	-4693.853
95472	0.250157	3.53389	138.057	28.6375	-55.29167	-4638.74	-4694.032
95473	0.250157	3.55027	137.915	29.221	-55.71299	-4638.394	-4694.107
95474	0.250157	3.55027	137.915	23.809	-51.05547	-4642.291	-4693.347
95475	0.250157	3.55027	135.176	24.5994	-49.5658	-4644.442	-4694.008
95476	0.250157	3.55027	136.67	24.5994	-50.70055	-4642.625	-4693.326
95477	0.250157	3.55027	136.67	24.5994	-50.70055	-4642.625	-4693.326
95478	0.250157	3.55027	136.67	24.0726	-50.29307	-4643.127	-4693.42
95479	0.250157	3.5158	136.67	25.0243	-51.09297	-4642.139	-4693.232
95480	0.250157	3.5158	136.67	27.0567	-52.80351	-4640.662	-4693.466
95481	0.250157	3.5158	136.67	26.3705	-52.20749	-4641.112	-4693.319
95482	0.250157	3.5158	136.67	25.3377	-51.34597	-4641.926	-4693.272
95483	0.250157	3.5158	136.67	23.7779	-50.12571	-4643.234	-4693.359
95484	0.250157	3.5158	136.67	23.8036	-50.14505	-4643.166	-4693.311
95485	0.250157	3.5158	136.083	23.8036	-49.6963	-4643.659	-4693.356
95486	0.250157	3.54646	140.486	23.8036	-53.09395	-4641.364	-4694.458
95487	0.250157	3.54646	140.486	23.8036	-53.09395	-4641.364	-4694.458
95488	0.250157	3.54646	140.486	23.8036	-53.09395	-4641.364	-4694.458
95489	0.250157	3.54646	140.486	23.8036	-53.09395	-4641.364	-4694.458
95490	0.250157	3.5962	140.486	23.8036	-53.01401	-4640.516	-4693.531
95491	0.250157	3.5962	140.486	23.8036	-53.01401	-4640.516	-4693.531
95492	0.250157	3.5962	140.486	23.8036	-53.01401	-4640.516	-4693.531
95493	0.250157	3.5962	140.486	27.6302	-56.18505	-4637.599	-4693.784
95494	0.250157	3.62782	140.486	27.6302	-56.13456	-4637.54	-4693.675
95495	0.250157	3.62782	140.486	27.6302	-56.13456	-4637.54	-4693.675
95496	0.250157	3.62782	140.486	29.33	-57.73103	-4636.51	-4694.241
95497	0.250157	3.62782	140.486	29.33	-57.73103	-4636.51	-4694.241
95498	0.254724	3.62782	140.486	29.33	-57.73113	-4636.503	-4694.234
95499	0.254724	3.62782	140.486	20.333	-50.59411	-4644.433	-4695.027
95500	0.254724	3.62782	140.486	20.333	-50.59411	-4644.433	-4695.027
95501	0.254724	3.62782	140.486	20.333	-50.59411	-4644.433	-4695.027
95502	0.254724	3.62782	140.486	21.4239	-51.28699	-4643.073	-4694.36
95503	0.254724	3.62782	140.486	27.9919	-56.46463	-4637.291	-4693.755
95504	0.254724	3.62782	140.486	22.3864	-51.93782	-4641.97	-4693.908
95505	0.254724	3.62782	140.486	21.1238	-51.09164	-4643.453	-4694.544
95506	0.254724	3.62782	140.486	23.3177	-52.6029	-4641.038	-4693.641
95507	0.254724	3.62782	140.486	23.3177	-52.6029	-4641.038	-4693.641
95508	0.254724	3.62782	140.486	23.3177	-52.6029	-4641.038	-4693.641
95509	0.254724	3.62782	140.486	20.6896	-50.81535	-4643.974	-4694.789
95510	0.254724	3.62782	140.486	20.6896	-50.81535	-4643.974	-4694.789
95511	0.254724	3.62782	138.326	20.6896	-49.10003	-4646.579	-4695.679
95512	0.254724	3.62782	138.326	20.6896	-49.10003	-4646.579	-4695.679
95513	0.254724	3.62782	138.326	27.3981	-54.21032	-4640.299	-4694.51
95514	0.254724	3.62782	138.326	24.5023	-51.78357	-4642.55	-4694.333
95515	0.254724	3.56578	138.326	24.5023	-51.88288	-4641.417	-4693.3
95516	0.254724	3.56578	138.326	24.5023	-51.88288	-4641.417	-4693.3
95517	0.254724	3.56578	138.326	24.5023	-51.88288	-4641.417	-4693.3
95518	0.254724	3.56578	138.326	24.5023	-51.88288	-4641.417	-4693.3
95519	0.254724	3.56578	138.326	24.4588	-51.84897	-4641.431	-4693.28
95520	0.254724	3.56578	138.326	24.4588	-51.84897	-4641.431	-4693.28
95521	0.254724	3.56578	138.326	23.3136	-50.98389	-4642.476	-4693.46
95522	0.254724	3.54583	140.18	28.2857	-56.62231	-4637.673	-4694.295
95523	0.254724	3.54583	140.18	29.2182	-57.50818	-4637.104	-4694.612
95524	0.253887	3.54583	140.18	34.0753	-62.68518	-4634.695	-4697.38
95525	0.253887	3.54583	137.631	34.0753	-60.67376	-4636.018	-4696.692
95526	0.253887	3.54583	137.631	33.2527	-59.73062	-4636.395	-4696.126
95527	0.253887	3.54583	137.631	31.2239	-57.52018	-4637.318	-4694.838
95528	0.253887	3.50457	137.631	29.8327	-56.16637	-4638.235	-4694.402
95529	0.254971	3.50457	137.631	29.8327	-56.1664	-4638.25	-4694.416
95530	0.254971	3.50457	137.631	26.9495	-53.46875	-4640.053	-4693.522
95531	0.261711	3.50457	137.631	26.9495	-53.46891	-4640.765	-4694.234
95532	0.261222	3.50457	137.631	26.9495	-53.46889	-4640.636	-4694.105
95533	0.261222	3.5699	137.631	25.9792	-52.5303	-4642.167	-4694.698
95534	0.244526	3.5699	138.214	25.9792	-52.98415	-4641.156	-4694.141
95535	0.244526	3.5699	138.214	23.778	-51.2339	-4642.879	-4694.113
95536	0.260741	3.5699	140.565	24.8185	-53.90364	-4640.261	-4694.165
95537	0.260741	3.5699	141.245	24.8185	-54.45405	-4639.912	-4694.366
95538	0.260741	3.5699	142.147	24.8185	-55.19112	-4639.606	-4694.797
95539	0.260741	3.5699	142.147	24.8185	-55.19112	-4639.606	-4694.797
95540	0.260741	3.5699	142.147	26.3546	-56.45599	-4638.37	-4694.826
95541	0.260741	3.5699	142.147	26.3546	-56.45599	-4638.37	-4694.826
95542	0.260741	3.5699	137.584	24.2816	-51.1269	-4643.535	-4694.661
95543	0.260741	3.5699	137.445	24.2816	-51.01939	-4643.71	-4694.729
95544	0.260741	3.5699	141.879	24.8354	-54.9848	-4639.663	-4694.648
95545	0.243638	3.5699	141.879	24.8354	-54.98441	-4641.616	-4696.6
95546	0.251078	3.5699	141.879	24.8354	-54.98458	-4639.664	-4694.648
95547	0.251078	3.5699	139.746	24.8354	-53.26081	-4640.146	-4693.406
95548	0.251078	3.5699	139.746	22.6501	-51.62241	-4642.13	-4693.752
95549	0.251078	3.5699	140.869	25.4702	-54.67373	-4639.238	-4693.911
95550	0.251078	3.5699	140.869	25.4702	-54.67373	-4639.238	-4693.911
95551	0.251078	3.5699	140.869	25.4702	-54.67373	-4639.238	-4693.911
95552	0.264059	3.5699	140.869	25.4702	-54.67403	-4640.251	-4694.925
95553	0.246355	3.5699	140.372	22.1084	-51.74666	-4643.141	-4694.887
95554	0.241521	3.5699	138.754	22.1084	-50.4594	-4645.002	-4695.461
95555	0.241521	3.5699	138.754	22.1084	-50.4594	-4645.002	-4695.461
95556	0.241521	3.66148	138.532	22.1084	-50.13846	-4645.692	-4695.83
95557	0.241521	3.66148	142.215	27.2007	-57.10191	-4638.449	-4695.551
95558	0.265219	3.66148	142.215	27.2007	-57.10244	-4638.899	-4696.001
95559	0.265219	3.57554	142.215	27.2007	-57.23954	-4638.507	-4695.746
95560	0.265219	3.57554	142.215	27.2007	-57.23954	-4638.507	-4695.746
95561	0.265219	3.7015	148.458	24.9862	-60.49823	-4636.786	-4697.284
95562	0.265219	3.84406	148.458	23.6416	-59.23749	-4638.689	-4697.927
95563	0.265219	3.84406	148.458	23.6416	-59.23749	-4638.689	-4697.927
95564	0.266985	3.80769	148.458	23.6416	-59.29367	-4638.644	-4697.938
95565	0.257747	3.80769	148.458	23.6416	-59.29345	-4635.822	-4695.115
95566	0.257747	3.80769	148.458	31.8235	-66.7333	-4630.145	-4696.878
95567	0.257747	3.80769	148.458	21.8658	-58.03235	-4637.678	-4695.711
95568	0.257747	3.80769	148.458	22.6109	-58.54613	-4636.87	-4695.416
95569	0.257747	3.80769	148.458	22.6109	-58.54613	-4636.87	-4695.416
95570	0.257747	3.80769	148.458	22.6109	-58.54613	-4636.87	-4695.416
95571	0.257747	3.80769	148.458	22.6109	-58.54613	-4636.87	-4695.416
95572	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95573	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95574	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95575	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95576	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95577	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95578	0.257747	3.84592	148.458	23.3425	-59.01315	-4636.65	-4695.663
95579	0.255865	3.73431	148.458	23.3425	-59.18639	-4636.359	-4695.545
95580	0.255865	3.73431	148.458	21.9414	-58.1977	-4637.821	-4696.019
95581	0.255865	3.73431	148.458	24.4869	-60.05224	-4635.331	-4695.383
95582	0.259565	3.73431	148.458	24.4869	-60.05233	-4635.602	-4695.654
95583	0.259565	3.73431	148.458	24.4869	-60.05233	-4635.602	-4695.654
95584	0.259565	3.73431	148.458	25.8245	-61.13079	-4634.489	-4695.619
95585	0.259565	3.73431	148.458	25.8245	-61.13079	-4634.489	-4695.619
95586	0.259565	3.8352	148.458	23.5579	-59.18869	-4636.662	-4695.851
95587	0.259565	3.8352	148.458	23.5579	-59.18869	-4636.662	-4695.851
95588	0.244552	3.8352	148.458	23.5579	-59.18836	-4636.082	-4695.27
95589	0.244552	3.8352	143.984	30.3314	-61.2768	-4636.348	-4697.625
95590	0.244552	3.8352	152.668	25.4173	-64.45079	-4633.794	-4698.245
95591	0.244552	3.94875	151.921	25.4173	-63.58824	-4632.474	-4696.062
95592	0.244552	3.94875	151.921	25.4173	-63.58824	-4632.474	-4696.062
95593	0.244552	3.94875	151.921	27.4977	-65.37381	-4631.074	-4696.448
95594	0.244552	3.94875	151.921	27.4977	-65.37381	-4631.074	-4696.448
95595	0.250089	3.97733	153.125	27.4977	-66.44489	-4629.802	-4696.247
95596	0.250089	3.97733	153.125	24.2366	-63.72291	-4632.299	-4696.021
95597	0.250089	3.97733	153.125	24.2366	-63.72291	-4632.299	-4696.021
95598	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95599	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95600	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95601	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95602	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95603	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95604	0.250089	3.97733	152.692	24.2366	-63.32028	-4632.716	-4696.037
95605	0.250089	3.97733	152.692	23.859	-63.03257	-4633.046	-4696.079
95606	0.250089	3.97733	152.692	23.859	-63.03257	-4633.046	-4696.079
95607	0.250089	3.97733	152.692	23.859	-63.03257	-4633.046	-4696.079
95608	0.250089	3.97733	152.692	33.7402	-72.43937	-4626.891	-4699.331
95609	0.243982	3.92904	151.712	19.3829	-59.22599	-4638.759	-4697.985
95610	0.243982	3.89873	151.712	19.3829	-59.2721	-4638.837	-4698.109
95611	0.243982	3.89873	151.712	19.3829	-59.2721	-4638.837	-4698.109
95612	0.243982	3.89873	151.712	27.5177	-65.27566	-4631.317	-4696.592
95613	0.243982	3.89873	151.712	22.6341	-61.354	-4635.088	-4696.442
95614	0.243982	3.89873	151.712	22.6341	-61.354	-4635.088	-4696.442
95615	0.248097	3.89873	151.712	22.7262	-61.4192	-4634.361	-4695.781
95616	0.248097	3.89873	151.712	22.7262	-61.4192	-4634.361	-4695.781
95617	0.248097	3.89873	151.712	25.2784	-63.35914	-4632.126	-4695.485
95618	0.248097	3.89873	151.712	25.2784	-63.35914	-4632.126	-4695.485
95619	0.248097	3.89873	151.712	25.2784	-63.35914	-4632.126	-4695.485
95620	0.248097	3.89873	151.712	25.2784	-63.35914	-4632.126	-4695.485
95621	0.248097	3.89873	151.712	25.2784	-63.35914	-4632.126	-4695.485
95622	0.248097	3.89873	151.712	32.7254	-70.50879	-4627.735	-4698.244
95623	0.253352	3.92251	151.712	22.2512	-61.05086	-4634.995	-4696.046
95624	0.253352	3.92251	151.712	26.1202	-64.02002	-4631.509	-4695.53
95625	0.245948	3.92251	151.712	27.4189	-65.15073	-4630.875	-4696.026
95626	0.245948	3.92251	151.712	28.9572	-66.57756	-4629.919	-4696.497
95627	0.245948	3.92251	151.098	28.9572	-66.01654	-4630.377	-4696.393
95628	0.245948	3.92251	151.098	28.9572	-66.01654	-4630.377	-4696.393
95629	0.245948	3.92251	151.098	26.1508	-63.48472	-4632.214	-4695.699
95630	0.255644	3.92251	151.098	26.1508	-63.48494	-4632.356	-4695.841
95631	0.255644	3.92251	151.863	24.0971	-62.53191	-4633.329	-4695.861
95632	0.255644	3.92251	151.863	25.5111	-63.65201	-4632.116	-4695.768
95633	0.255644	3.94838	150.64	25.5111	-62.49664	-4634.077	-4696.574
95634	0.255644	3.94838	150.64	25.5111	-62.49664	-4634.077	-4696.574
95635	0.255644	3.94838	150.64	21.8856	-59.785	-4637.56	-4697.345
95636	0.255644	3.94838	150.64	21.8856	-59.785	-4637.56	-4697.345
95637	0.255644	3.94838	153.284	21.8856	-62.21633	-4634.611	-4696.827
95638	0.255644	3.94838	153.284	24.7332	-64.30182	-4631.832	-4696.133
95639	0.255644	3.94838	154.038	24.7332	-65.00746	-4631.231	-4696.239
95640	0.255644	3.94838	154.038	25.2855	-65.44953	-4630.803	-4696.252
95641	0.255644	3.94838	154.038	25.2855	-65.44953	-4630.803	-4696.252
95642	0.255644	3.94838	154.038	25.2855	-65.44953	-4630.803	-4696.252
95643	0.255644	3.94838	154.038	24.444	-64.78092	-4631.49	-4696.271
95644	0.255644	3.94838	154.038	21.8908	-62.92547	-4634.025	-4696.95
95645	0.255644	3.94838	154.038	21.8908	-62.92547	-4634.025	-4696.95
95646	0.255644	3.94511	154.038	22.5187	-63.36258	-4633.341	-4696.704
95647	0.255644	3.94511	154.038	27.1054	-66.9974	-4629.398	-4696.396
95648	0.250152	3.9258	152.849	27.1054	-65.91624	-4629.954	-4695.87
95649	0.250152	3.9258	152.849	26.8857	-65.723	-4630.097	-4695.82
95650	0.250152	3.93184	152.849	26.8857	-65.71381	-4630.111	-4695.825
95651	0.250152	3.93184	152.849	26.8857	-65.71381	-4630.111	-4695.825
95652	0.250152	3.83629	152.849	26.8857	-65.85992	-4631.353	-4697.213
95653	0.250152	3.83629	152.459	26.8857	-65.49826	-4631.345	-4696.843
95654	0.250152	3.83629	146.058	26.8857	-59.78499	-4635.322	-4695.107
95655	0.250152	3.81773	146.058	28.7799	-61.54356	-4633.691	-4695.235
95656	0.250152	3.81773	146.058	24.2133	-57.61696	-4636.981	-4694.598
95657	0.246154	3.81773	150.505	24.2133	-61.54236	-4634.62	-4696.162
95658	0.246154	3.98601	150.505	26.6064	-63.23951	-4633.711	-4696.951
95659	0.246154	3.98601	150.505	26.6064	-63.23951	-4633.711	-4696.951
