"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Tmc.1."	"Kt.1."	"LnPrior"	"LnData"	"LnPosterior"
95264	0.37105	0.736407	7.7348	2.96698	0.962054	0.000905397	-170.4292	-1091.147	-1261.576
95265	0.37105	0.735702	7.7348	2.81541	0.962054	0.000905397	-170.2771	-1091.65	-1261.927
95266	0.37105	0.7357	7.73345	2.81541	0.962054	0.000905397	-170.2765	-1091.649	-1261.925
95267	0.365828	0.73651	7.73345	2.89289	0.928463	0.000905397	-170.513	-1092.457	-1262.97
95268	0.382658	0.725626	7.92301	2.89289	0.899843	0.000905397	-167.5025	-1096.641	-1264.144
95269	0.378647	0.722875	7.92301	2.89289	0.903299	0.000905397	-166.7569	-1097.614	-1264.371
95270	0.378647	0.722875	7.92301	2.89289	0.903299	0.00425273	-163.4959	-1104.453	-1267.949
95271	0.378647	0.733227	7.92301	2.89289	0.903299	0.00414111	-166.4394	-1101.014	-1267.453
95272	0.373285	0.733227	8.11738	2.89289	0.903299	0.00414111	-166.4386	-1101.049	-1267.488
95273	0.353633	0.741478	8.27146	3.01115	0.894489	0.00414111	-168.7281	-1101.926	-1270.654
95274	0.353633	0.741478	8.28308	3.01115	0.894489	0.00414111	-168.7275	-1102	-1270.728
95275	0.365516	0.741478	8.26326	3.21073	0.894489	0.00346518	-169.3042	-1098.355	-1267.659
95276	0.365516	0.741478	8.26326	3.12873	0.892112	0.00346518	-169.3284	-1098.082	-1267.41
95277	0.391873	0.741478	7.88918	3.4922	0.892112	0.00346518	-169.2068	-1095.707	-1264.914
95278	0.391873	0.741478	7.92405	3.4922	0.887197	0.00346518	-169.2089	-1095.807	-1265.015
95279	0.391873	0.736556	7.92405	3.4922	0.887197	0.001618	-169.639	-1093.484	-1263.123
95280	0.384821	0.736663	7.92405	3.4922	0.866068	0.001618	-169.6962	-1095.136	-1264.833
95281	0.386909	0.736663	7.94135	3.51506	0.866068	0.001618	-169.6861	-1094.91	-1264.596
95282	0.393365	0.736663	7.94135	3.23461	0.896546	0.001618	-169.7267	-1092.971	-1262.698
95283	0.393372	0.737811	7.94135	3.65448	0.896546	0.001618	-169.9352	-1093.856	-1263.792
95284	0.393372	0.740965	7.94135	3.65448	0.89007	0.001618	-170.8187	-1092.705	-1263.523
95285	0.393372	0.740965	7.94135	3.38115	0.89007	0.001618	-170.8896	-1091.825	-1262.714
95286	0.393372	0.740965	7.80551	3.51715	0.92559	0.001618	-170.8335	-1092.073	-1262.907
95287	0.393372	0.740965	7.80551	3.51715	0.92559	0.001618	-170.8335	-1092.073	-1262.907
95288	0.393372	0.740965	7.67763	3.30522	0.92559	0.001618	-170.8957	-1091.747	-1262.642
95289	0.393372	0.72908	7.75268	3.30522	0.92559	0.001618	-167.6022	-1095.147	-1262.749
95290	0.393372	0.72908	7.75268	3.25199	0.92559	0.00170658	-167.5294	-1095.188	-1262.718
95291	0.392411	0.72908	7.72896	3.25199	0.92559	0.00170658	-167.5321	-1095.079	-1262.612
95292	0.392411	0.72908	7.72896	2.94922	0.93347	0.00170658	-167.6097	-1096	-1263.609
95293	0.384944	0.727185	7.75033	2.94922	0.93347	0.00170658	-167.1014	-1096.007	-1263.108
95294	0.376918	0.750701	7.90446	3.43151	0.922357	0.00299654	-172.2706	-1091.78	-1264.051
95295	0.381544	0.748443	7.90655	2.9329	0.922357	0.00299654	-171.7606	-1092.815	-1264.576
95296	0.375944	0.748443	8.00513	3.46656	0.904513	0.00299654	-171.6333	-1092.981	-1264.614
95297	0.394035	0.748443	8.00513	3.86534	0.904513	0.00235953	-172.123	-1093.385	-1265.508
95298	0.409048	0.745668	8.08818	3.86534	0.904513	0.00235953	-171.3135	-1095.539	-1266.853
95299	0.422657	0.754044	7.90867	3.86534	0.904513	0.00235953	-173.6691	-1094.229	-1267.898
95300	0.422657	0.754044	8.01143	3.47962	0.904513	0.00235953	-173.7616	-1093.597	-1267.359
95301	0.422657	0.752376	8.01143	3.86832	0.85739	0.002576	-173.0143	-1096.145	-1269.159
95302	0.422657	0.748794	8.26039	3.86832	0.85739	0.00339681	-171.192	-1097.534	-1268.726
95303	0.423007	0.744013	8.26039	3.86832	0.855127	0.00339681	-169.8479	-1099.172	-1269.02
95304	0.423007	0.74921	8.26039	3.81623	0.855127	0.00339681	-171.3233	-1097.491	-1268.814
95305	0.390952	0.74921	8.26039	3.81623	0.855127	0.00339681	-171.3744	-1095.776	-1267.151
95306	0.390952	0.763041	8.22428	3.75815	0.903326	0.00199898	-176.6592	-1087.753	-1264.412
95307	0.390952	0.748095	8.09615	3.59027	0.903326	0.00199898	-172.4481	-1091.279	-1263.727
95308	0.398629	0.767464	8.22201	3.59027	0.903326	0.00139538	-178.5606	-1084.173	-1262.734
95309	0.375402	0.784798	8.37862	3.59027	0.903326	0.00139538	-183.6737	-1079.878	-1263.552
95310	0.380852	0.784798	8.24194	3.59027	0.903326	0.00139538	-183.6716	-1079.823	-1263.494
95311	0.375577	0.793068	8.53692	3.46384	0.938616	0.000798566	-186.7291	-1076.493	-1263.222
95312	0.384157	0.830681	8.53692	3.46384	0.938616	0.000798566	-198.2833	-1066.386	-1264.669
95313	0.384066	0.822479	8.53692	2.8534	0.938616	0.000798566	-195.8797	-1069.507	-1265.387
95314	0.384066	0.822479	8.53692	2.8534	0.938616	0.000798566	-195.8797	-1069.507	-1265.387
95315	0.384066	0.822479	8.90842	3.24962	0.939384	0.000798566	-195.7508	-1066.942	-1262.693
95316	0.384066	0.809732	8.75274	3.24962	0.895613	0.000798566	-191.8499	-1070.332	-1262.182
95317	0.384066	0.801784	8.87448	3.06104	0.895613	0.000798566	-189.4706	-1073.142	-1262.612
95318	0.384066	0.799413	8.88578	3.06104	0.90151	0.000798566	-188.7468	-1073.904	-1262.651
95319	0.38629	0.787611	8.73982	3.06104	0.90151	0.000798566	-185.2074	-1077.22	-1262.427
95320	0.38629	0.787611	8.51075	3.06104	0.949842	0.000798566	-185.1817	-1076.34	-1261.522
95321	0.38629	0.800464	8.37988	3.06104	0.947361	0.000798566	-189.0515	-1071.999	-1261.05
95322	0.38629	0.802095	8.37988	3.25194	0.936544	0.000798566	-189.5019	-1071.735	-1261.237
95323	0.373558	0.803774	8.61578	3.25194	0.936544	0.000798566	-190.0214	-1071.094	-1261.115
95324	0.381984	0.8085	8.61578	2.97157	0.935794	0.000891546	-191.4361	-1069.875	-1261.311
95325	0.381984	0.8085	8.61578	2.97157	0.962156	0.000891546	-191.416	-1069.865	-1261.281
95326	0.381984	0.784027	8.11654	3.10957	0.962156	0.000891546	-184.0281	-1076.456	-1260.485
95327	0.381984	0.778085	8.11654	3.19213	0.962156	0.000891546	-182.2514	-1078.329	-1260.58
95328	0.368678	0.769571	8.06337	3.19213	0.962156	0.000891546	-179.7869	-1081.373	-1261.16
95329	0.379487	0.769571	8.1448	3.07494	0.962156	0.000891546	-179.7975	-1080.723	-1260.52
95330	0.372096	0.769571	7.91148	3.26202	0.962156	0.000891546	-179.7699	-1081.58	-1261.35
95331	0.372096	0.769571	7.87473	3.26202	0.962156	0.000891546	-179.7717	-1081.74	-1261.512
95332	0.372096	0.76748	7.98511	2.77502	0.962156	0.000891546	-179.2952	-1081.953	-1261.248
95333	0.372096	0.763098	8.05389	2.88891	0.950753	0.00209572	-176.8156	-1084.996	-1261.811
95334	0.372096	0.754341	8.05389	3.11281	0.950753	0.00209572	-174.2459	-1088.08	-1262.326
95335	0.372096	0.754341	8.08138	3.11281	0.950753	0.00209572	-174.2446	-1088.286	-1262.531
95336	0.372096	0.767017	8.0027	3.11281	0.950753	0.00209572	-177.8875	-1083.748	-1261.635
95337	0.377413	0.767017	8.0027	3.26586	0.950753	0.00209572	-177.8372	-1084.087	-1261.924
95338	0.381207	0.767017	8.0027	2.94168	0.957714	0.00209572	-177.9151	-1084.044	-1261.959
95339	0.386547	0.753002	7.76319	2.94168	0.957714	0.00209572	-173.8987	-1089.353	-1263.251
95340	0.386547	0.753002	8.08378	3.06873	0.96574	0.00104485	-174.8756	-1088.165	-1263.04
95341	0.386547	0.753002	8.08378	3.06873	0.96574	0.00104485	-174.8756	-1088.165	-1263.04
95342	0.367083	0.753002	8.08378	2.6181	0.96574	0.00104485	-175.0362	-1088.509	-1263.546
95343	0.367948	0.756139	7.99608	2.64961	1.00465	0.00104485	-175.8931	-1087.565	-1263.459
95344	0.365554	0.748809	7.72148	2.81921	1.00465	0.00104485	-173.7811	-1088.474	-1262.255
95345	0.362104	0.748984	7.78218	2.83038	1.00465	0.00104485	-173.8299	-1088.869	-1262.699
95346	0.362104	0.747588	7.70962	2.83038	1.00465	0.00104485	-173.4397	-1089.107	-1262.547
95347	0.362104	0.74437	7.64469	2.83038	1.00465	0.00104485	-172.5379	-1090.173	-1262.711
95348	0.362104	0.74437	7.64469	2.83038	1.00465	0.00104485	-172.5379	-1090.173	-1262.711
95349	0.378652	0.762309	7.86387	2.83038	0.981698	0.00104485	-177.6147	-1083.816	-1261.43
95350	0.363488	0.765687	7.86387	2.83038	1.00996	0.00104485	-178.5923	-1083.1	-1261.693
95351	0.351591	0.765687	7.86387	2.83038	1.00996	0.00104485	-178.6119	-1084.293	-1262.905
95352	0.351591	0.765687	7.86387	2.56936	1.04224	0.00104485	-178.6636	-1085.717	-1264.38
95353	0.349959	0.774778	7.86387	2.56936	1.04224	0.00104485	-181.3106	-1082.804	-1264.115
95354	0.349959	0.774778	7.86387	2.56936	1.03024	0.00104485	-181.3197	-1082.646	-1263.965
95355	0.349959	0.774778	8.0042	2.56936	1.0523	0.00104485	-181.2961	-1083.568	-1264.865
95356	0.349959	0.774778	7.81714	2.49827	1.0523	0.00104485	-181.3265	-1083.946	-1265.272
95357	0.349959	0.774778	7.81714	2.70364	1.04945	0.00121365	-181.101	-1083.273	-1264.374
95358	0.349959	0.774778	7.74913	2.70364	1.04945	0.00121365	-181.1044	-1083.492	-1264.597
95359	0.3695	0.769751	7.74913	2.70364	1.04945	0.00122858	-179.5913	-1084.896	-1264.487
95360	0.354635	0.773722	7.74913	2.70364	1.04945	0.00122858	-180.7732	-1083.431	-1264.204
95361	0.363169	0.773722	7.74913	2.73736	1.01853	0.00122858	-180.7728	-1082.426	-1263.199
95362	0.363169	0.780816	7.74913	2.73903	1.01853	0.00122858	-182.8558	-1081.268	-1264.123
95363	0.372037	0.780229	8.22959	2.73903	1.01853	0.00122858	-182.6444	-1080.91	-1263.554
95364	0.372037	0.780229	8.22959	2.73903	0.931614	0.000894086	-183.0415	-1080.1	-1263.141
95365	0.365747	0.780229	8.22959	2.76428	0.931614	0.000894086	-183.0444	-1079.67	-1262.714
95366	0.370664	0.776314	8.30973	2.76428	0.975517	0.000894086	-181.8477	-1079.487	-1261.334
95367	0.365387	0.776314	8.29375	2.62802	0.975517	0.000894086	-181.8969	-1080.288	-1262.185
95368	0.365387	0.794401	8.29375	2.62802	0.975517	0.00124222	-186.9235	-1076.048	-1262.971
95369	0.374077	0.794401	8.29375	2.62802	0.975517	0.00179124	-186.3686	-1078.2	-1264.568
95370	0.374077	0.770621	8.29375	2.78024	0.975517	0.00237935	-178.7139	-1084.565	-1263.279
95371	0.374077	0.770621	8.29375	2.78024	0.974745	0.000966775	-180.1034	-1081.951	-1262.054
95372	0.36619	0.770621	8.29375	2.78024	0.939504	0.000966775	-180.1431	-1081.369	-1261.512
95373	0.36619	0.782481	8.29375	2.78024	0.939504	0.000966775	-183.6232	-1078.019	-1261.642
95374	0.381024	0.782495	8.35769	2.78024	0.97697	0.000966775	-183.5715	-1078.601	-1262.172
95375	0.364638	0.782495	8.35769	2.78024	0.97697	0.000966775	-183.5981	-1077.459	-1261.057
95376	0.37142	0.782495	8.08208	3.18209	0.97697	0.000966775	-183.4878	-1077.652	-1261.14
95377	0.37142	0.782495	8.08208	3.0465	0.97697	0.000966775	-183.5251	-1076.904	-1260.429
95378	0.37142	0.790059	8.08208	3.0465	0.982536	0.000966775	-185.7699	-1075.091	-1260.86
95379	0.37142	0.772115	8.08208	3.0465	0.982536	0.00155131	-179.8949	-1081.614	-1261.509
95380	0.37142	0.772115	8.08351	2.85804	0.982536	0.00155131	-179.948	-1081.219	-1261.167
95381	0.373134	0.769435	8.08351	2.85804	0.982536	0.00155131	-179.1649	-1082.18	-1261.345
95382	0.368322	0.770614	8.08351	2.85804	0.982536	0.00155131	-179.5157	-1081.684	-1261.199
95383	0.368322	0.772053	8.03373	2.98853	0.982536	0.00155131	-179.9004	-1081.298	-1261.198
95384	0.385967	0.783825	8.03373	3.03083	0.982536	0.00155131	-183.3208	-1079.013	-1262.334
95385	0.385967	0.783825	7.93593	2.94902	0.982536	0.00155131	-183.3485	-1080.175	-1263.523
95386	0.383431	0.745328	7.92775	3.17053	0.890802	0.00155131	-172.2499	-1090.992	-1263.242
95387	0.383431	0.745328	7.92775	3.17053	0.961424	0.00155131	-172.196	-1090.675	-1262.871
95388	0.379598	0.75682	7.9448	3.17053	1.01872	0.00155131	-175.4128	-1092.708	-1268.121
95389	0.366837	0.75682	7.9448	3.17053	0.989778	0.00155131	-175.4555	-1088.945	-1264.401
95390	0.367436	0.75682	7.9448	3.17053	0.989778	0.00155131	-175.4545	-1088.884	-1264.339
95391	0.369337	0.75682	7.87756	2.86385	0.935998	0.00155131	-175.5814	-1087.569	-1263.15
95392	0.361761	0.75682	8.16068	2.86385	0.935998	0.00155131	-175.5798	-1087.111	-1262.691
95393	0.361761	0.75682	8.16068	2.86385	0.935998	0.00155131	-175.5798	-1087.111	-1262.691
95394	0.361761	0.75682	7.98797	2.86385	0.935998	0.00155131	-175.5883	-1087.267	-1262.856
95395	0.364726	0.75682	7.98797	2.98986	0.935998	0.00155131	-175.5478	-1086.454	-1262.002
95396	0.36193	0.755444	7.98797	2.84315	0.935998	0.00155131	-175.2014	-1087.745	-1262.946
95397	0.36193	0.747429	7.98797	2.84315	0.939143	0.00155131	-172.9277	-1090.077	-1263.005
95398	0.36193	0.747429	7.98797	2.84315	0.9556	0.001705	-172.764	-1090.179	-1262.943
95399	0.36193	0.757053	7.98797	2.81387	0.9556	0.001705	-175.5028	-1086.855	-1262.358
95400	0.36193	0.757053	7.87266	3.29394	0.9556	0.001705	-175.375	-1088.712	-1264.087
95401	0.36193	0.757053	7.87266	3.12781	0.9556	0.001705	-175.4202	-1087.365	-1262.785
95402	0.36193	0.757053	7.87266	3.55001	0.9556	0.001705	-175.3077	-1091.893	-1267.2
95403	0.410754	0.777865	7.87266	3.40135	0.931073	0.001705	-181.3173	-1086.567	-1267.884
95404	0.410754	0.761252	7.8372	3.38004	0.939537	0.00230688	-175.9002	-1090.129	-1266.029
95405	0.38813	0.757913	7.8372	3.46016	0.939537	0.00230688	-174.9584	-1088.314	-1263.272
95406	0.38813	0.740722	7.8372	3.46016	0.939537	0.00157013	-170.8239	-1092.469	-1263.293
95407	0.387087	0.738702	7.8372	3.46016	0.939537	0.00157013	-170.2628	-1093.333	-1263.595
95408	0.371934	0.738702	7.8372	3.4878	0.939537	0.00101482	-170.8282	-1094.17	-1264.998
95409	0.397086	0.738702	7.56472	3.4878	0.939537	0.00101482	-170.801	-1092.229	-1263.03
95410	0.397086	0.738702	7.56472	3.17618	0.966556	0.00101482	-170.8636	-1092.087	-1262.95
95411	0.394523	0.733236	7.56472	3.11352	0.966556	0.00101482	-169.3696	-1093.357	-1262.727
95412	0.394523	0.733236	7.56472	2.98829	0.966556	0.00322727	-167.2389	-1098.468	-1265.707
95413	0.380163	0.742541	7.60077	2.98829	0.966556	0.00385388	-169.2423	-1095.985	-1265.227
95414	0.381662	0.742541	7.79962	3.16692	0.966556	0.00385388	-169.1806	-1095.186	-1264.367
95415	0.381662	0.759536	7.79962	3.16692	0.948391	0.00385388	-174.0076	-1090.711	-1264.718
95416	0.381662	0.759536	7.79742	3.16692	0.990932	0.00385388	-173.9753	-1090.844	-1264.819
95417	0.376423	0.759536	7.79742	3.1291	0.952141	0.00385388	-174.0237	-1090.618	-1264.641
95418	0.376423	0.762828	7.79742	3.1291	0.952141	0.00385388	-174.9695	-1090.109	-1265.079
95419	0.376423	0.762828	7.72359	3.1291	0.952141	0.00385388	-174.9731	-1091.36	-1266.333
95420	0.373563	0.75425	7.94026	3.1291	0.952141	0.00331867	-173.0278	-1089.981	-1263.008
95421	0.372639	0.74797	7.93495	3.09295	0.935092	0.00331867	-171.2738	-1092.1	-1263.374
95422	0.375253	0.74797	7.93495	3.09295	0.975484	0.00331867	-171.2388	-1093.115	-1264.354
95423	0.369957	0.736808	7.81885	2.9758	0.954451	0.00331867	-168.1793	-1095.937	-1264.116
95424	0.369957	0.72932	7.81885	3.10654	0.954451	0.00331867	-166.0759	-1099.618	-1265.694
95425	0.369957	0.748353	7.67894	3.1562	0.954451	0.00331867	-171.3667	-1093.272	-1264.638
95426	0.369957	0.729034	7.67894	3.06561	0.954451	0.00331867	-166.0157	-1098.733	-1264.748
95427	0.371591	0.735337	7.67894	2.97631	0.954451	0.00331867	-167.7755	-1096.449	-1264.225
95428	0.379298	0.735337	7.67894	2.96719	1.00112	0.00331867	-167.73	-1098.164	-1265.894
95429	0.367067	0.7393	7.67894	2.72338	1.00112	0.00331867	-168.9204	-1096.593	-1265.513
95430	0.367067	0.744863	7.67894	2.72338	0.978083	0.00331867	-170.4934	-1095.195	-1265.689
95431	0.362464	0.73816	7.79028	2.72338	0.978083	0.00331867	-168.6227	-1096.895	-1265.518
95432	0.365206	0.73816	7.79028	2.72338	0.978083	0.00331867	-168.6182	-1096.743	-1265.362
95433	0.367165	0.73816	7.79028	2.72338	0.941479	0.00244151	-169.4948	-1096.09	-1265.585
95434	0.358728	0.73816	8.08784	2.72338	0.943858	0.00175325	-170.166	-1095.923	-1266.089
95435	0.358728	0.752448	8.08784	2.86183	0.961009	0.00175325	-174.1268	-1089.336	-1263.463
95436	0.380243	0.754547	8.08784	2.86183	0.961009	0.00175325	-174.6883	-1087.797	-1262.485
95437	0.380243	0.754295	8.07552	3.2665	0.88089	0.00175325	-174.566	-1089.264	-1263.83
95438	0.380243	0.75791	8.07552	3.2665	0.88089	0.00175325	-175.5972	-1088.539	-1264.137
95439	0.380243	0.75791	8.12726	3.2665	0.88089	0.00175325	-175.5947	-1088.104	-1263.699
95440	0.371241	0.769625	8.46778	3.2665	0.928221	0.0014904	-179.1925	-1084.864	-1264.057
95441	0.367863	0.771742	8.42783	3.2665	0.913858	0.00126064	-180.0537	-1082.875	-1262.928
95442	0.371556	0.77372	8.30897	3.2665	0.913858	0.00127396	-180.6177	-1081.026	-1261.644
95443	0.371556	0.766598	8.30897	3.41047	0.916504	0.00127396	-178.5057	-1084.761	-1263.267
95444	0.374194	0.784222	8.39927	3.41047	0.916504	0.00127396	-183.6601	-1078.435	-1262.095
95445	0.375962	0.784222	8.39927	3.11899	0.903843	0.000887391	-184.1278	-1077.104	-1261.231
95446	0.375962	0.774755	8.30644	3.11899	0.903843	0.00220941	-180.0421	-1082.688	-1262.73
95447	0.370354	0.774755	8.30644	3.11899	0.903843	0.00220941	-180.0512	-1083.07	-1263.121
95448	0.370354	0.774755	8.30644	3.50254	0.906374	0.00220941	-179.9467	-1084.356	-1264.303
95449	0.370354	0.774755	8.30644	3.23086	0.906374	0.00220941	-180.0188	-1082.904	-1262.923
95450	0.370354	0.774755	8.44175	3.28911	0.906374	0.00220941	-179.9964	-1083.237	-1263.233
95451	0.370354	0.78846	8.44175	3.28911	0.906374	0.00220941	-184.0453	-1079.109	-1263.154
95452	0.370354	0.789509	8.53225	3.28911	0.906374	0.00220941	-184.3539	-1078.672	-1263.026
95453	0.370354	0.794978	8.53225	3.28911	0.906374	0.00220941	-185.993	-1077.208	-1263.201
95454	0.386826	0.794978	8.53225	3.28911	0.919768	0.00220941	-185.9561	-1076.337	-1262.293
95455	0.386826	0.786589	8.53225	3.09786	0.921185	0.00157629	-184.1189	-1077.585	-1261.704
95456	0.386826	0.817848	8.52508	3.09786	0.921185	0.00157629	-193.6123	-1071.452	-1265.064
95457	0.386826	0.817848	9.02818	3.09786	0.943596	0.00157629	-193.5705	-1071.179	-1264.75
95458	0.378764	0.82655	9.02818	3.09828	0.943596	0.00157629	-196.2956	-1066.946	-1263.242
95459	0.378764	0.82655	8.8832	3.30513	0.943596	0.00157629	-196.2465	-1066.995	-1263.241
95460	0.378764	0.82655	8.71389	2.87406	0.943596	0.00167493	-196.2769	-1067.769	-1264.046
95461	0.368912	0.800652	8.71389	2.96178	0.932352	0.00167493	-188.2937	-1073.441	-1261.735
95462	0.368912	0.799045	8.71389	3.01033	0.932352	0.00167493	-187.7937	-1074.007	-1261.801
95463	0.378548	0.807271	8.75288	3.01033	0.932352	0.00167493	-190.2773	-1071.564	-1261.842
95464	0.373769	0.799297	8.75288	3.01033	0.932352	0.00167493	-187.8601	-1074.112	-1261.972
95465	0.373769	0.799297	8.64738	2.78116	0.932352	0.00167493	-187.9305	-1075.025	-1262.955
95466	0.367292	0.799297	8.63831	3.03341	0.932352	0.00167493	-187.8699	-1073.672	-1261.542
95467	0.367292	0.799308	8.63831	2.95588	0.944008	0.00167493	-187.8859	-1073.528	-1261.414
95468	0.367292	0.803672	8.55748	3.14646	0.944008	0.00167493	-189.1609	-1072.407	-1261.568
95469	0.356916	0.803672	8.55748	3.14646	0.944008	0.00167493	-189.1779	-1073.766	-1262.944
95470	0.382614	0.803672	8.55748	3.14646	0.944008	0.00167493	-189.136	-1072.394	-1261.53
95471	0.382614	0.797355	8.55748	3.22157	0.944008	0.00167493	-187.2014	-1074.626	-1261.828
95472	0.382614	0.792235	8.55748	2.91576	0.901248	0.00167493	-185.7792	-1078.378	-1264.157
95473	0.382614	0.792235	8.52901	2.91576	0.901248	0.00167493	-185.7806	-1078.578	-1264.359
95474	0.379175	0.792235	8.50662	2.91576	0.914551	0.00167493	-185.7771	-1077.138	-1262.915
95475	0.363183	0.789772	8.50662	2.74678	0.936182	0.00167493	-185.0984	-1077.784	-1262.882
95476	0.363183	0.797407	8.58358	3.2788	0.936182	0.00167493	-187.2381	-1075.953	-1263.191
95477	0.363183	0.808342	8.58358	3.2788	0.936182	0.00167493	-190.5618	-1072.425	-1262.987
95478	0.363183	0.808342	8.58358	2.98418	0.960622	0.00167493	-190.6241	-1070.745	-1261.369
95479	0.363183	0.813083	8.58358	2.98418	0.958422	0.00368896	-190.1217	-1073.462	-1263.584
95480	0.366972	0.797404	8.57045	3.07992	0.975249	0.00238782	-186.5577	-1076.787	-1263.345
95481	0.366972	0.801594	8.57045	3.07992	0.995473	0.00238782	-187.8102	-1076.901	-1264.712
95482	0.366972	0.804913	8.57045	3.07992	0.945998	0.00317029	-188.0965	-1074.655	-1262.752
95483	0.366972	0.801783	8.49277	2.92633	0.945998	0.0027585	-187.5909	-1075.067	-1262.658
95484	0.374525	0.794127	8.49277	2.92633	0.986561	0.0027585	-185.2358	-1078.019	-1263.254
95485	0.371077	0.801051	8.4753	2.92633	0.986561	0.0027585	-187.3322	-1075.184	-1262.516
95486	0.35415	0.795528	8.4753	2.92633	0.979642	0.0027585	-185.6964	-1077.701	-1263.397
95487	0.34923	0.795528	8.38075	2.92633	0.979642	0.0027585	-185.7092	-1078.27	-1263.98
95488	0.34394	0.791109	8.38075	2.92633	0.979642	0.0027585	-184.3917	-1081.05	-1265.442
95489	0.35498	0.80808	8.38075	2.92633	0.979642	0.00254844	-189.7141	-1073.522	-1263.236
95490	0.35498	0.80808	8.38075	2.92633	0.979642	0.00254844	-189.7141	-1073.522	-1263.236
95491	0.35498	0.804685	8.38075	2.86838	0.977458	0.00254844	-188.6957	-1074.338	-1263.034
95492	0.377645	0.794514	8.41278	2.86838	0.977458	0.00254844	-185.5789	-1076.954	-1262.533
95493	0.375283	0.794514	8.41278	2.86838	0.960931	0.00254844	-185.5953	-1076.672	-1262.268
95494	0.375283	0.782321	8.41278	2.85397	0.965387	0.00254844	-181.9604	-1080.572	-1262.532
95495	0.375283	0.782321	8.03351	3.26352	0.965387	0.00290922	-181.5144	-1081.905	-1263.419
95496	0.382573	0.790537	8.21027	3.35009	0.965387	0.00401629	-182.8452	-1081.711	-1264.556
95497	0.373227	0.790537	8.21027	3.48427	0.965387	0.00199283	-184.7877	-1079.511	-1264.299
95498	0.373227	0.777735	7.85214	3.47935	0.965387	0.0012913	-181.7015	-1082.645	-1264.346
95499	0.373227	0.760435	7.79727	3.45511	0.965387	0.0012913	-176.686	-1087.071	-1263.757
95500	0.373227	0.757201	7.7961	3.45511	0.942018	0.0012913	-175.7778	-1087.449	-1263.227
95501	0.393168	0.757201	7.7961	3.11906	0.942018	0.0012913	-175.8358	-1086.524	-1262.36
95502	0.393168	0.759549	7.7961	3.11906	0.942018	0.0012913	-176.5078	-1086.121	-1262.628
95503	0.391364	0.759549	8.11554	3.11906	0.942677	0.000944975	-176.8369	-1084.447	-1261.283
95504	0.391364	0.759549	8.11554	2.99949	0.942677	0.000944975	-176.8701	-1084.595	-1261.465
