"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
0.0009906135	0.00047541955	0.00220118375	0.0010780960415	"Simu4"	200	"2.mildGFR"	"NFT"	23.6	"Filteration"	"200_2.mildGFR"
0.0009835295	0.000471920925	0.0021841535	0.001069593095	"Simu4"	200	"2.mildGFR"	"NFT"	23.7	"Filteration"	"200_2.mildGFR"
0.0009769335	0.0004684494	0.00215758225	0.0010612473525	"Simu4"	200	"2.mildGFR"	"NFT"	23.8	"Filteration"	"200_2.mildGFR"
0.0009694705	0.00046500495	0.002131756	0.0010530528315	"Simu4"	200	"2.mildGFR"	"NFT"	23.9	"Filteration"	"200_2.mildGFR"
0.00096255	0.000461586575	0.00210662525	0.001045003503	"Simu4"	200	"2.mildGFR"	"NFT"	24	"Filteration"	"200_2.mildGFR"
0	0	0	0	"Simu4"	200	"3.moderateGFR"	"NFT"	0	"Filteration"	"200_3.moderateGFR"
0.884816	0.443416575	1.504861	0.905529061	"Simu4"	200	"3.moderateGFR"	"NFT"	0.1	"Filteration"	"200_3.moderateGFR"
1.375055	0.828118825	2.2010935	1.41102245	"Simu4"	200	"3.moderateGFR"	"NFT"	0.2	"Filteration"	"200_3.moderateGFR"
1.667865	1.0158655	2.71513725	1.717226332	"Simu4"	200	"3.moderateGFR"	"NFT"	0.3	"Filteration"	"200_3.moderateGFR"
1.912695	1.160592	3.16847825	1.9685736285	"Simu4"	200	"3.moderateGFR"	"NFT"	0.4	"Filteration"	"200_3.moderateGFR"
2.124825	1.27153625	3.538233	2.185868693	"Simu4"	200	"3.moderateGFR"	"NFT"	0.5	"Filteration"	"200_3.moderateGFR"
2.29724	1.37093525	3.8655415	2.374312029	"Simu4"	200	"3.moderateGFR"	"NFT"	0.6	"Filteration"	"200_3.moderateGFR"
2.453815	1.449873	4.1523325	2.5367260855	"Simu4"	200	"3.moderateGFR"	"NFT"	0.7	"Filteration"	"200_3.moderateGFR"
2.5842	1.5154235	4.37691675	2.6753918065	"Simu4"	200	"3.moderateGFR"	"NFT"	0.8	"Filteration"	"200_3.moderateGFR"
2.699415	1.57646425	4.59212925	2.792353125	"Simu4"	200	"3.moderateGFR"	"NFT"	0.9	"Filteration"	"200_3.moderateGFR"
2.795695	1.63235875	4.774837	2.88948429	"Simu4"	200	"3.moderateGFR"	"NFT"	1	"Filteration"	"200_3.moderateGFR"
2.87169	1.67738525	4.91170925	2.968515085	"Simu4"	200	"3.moderateGFR"	"NFT"	1.1	"Filteration"	"200_3.moderateGFR"
2.9304	1.70564175	4.99742775	3.031044235	"Simu4"	200	"3.moderateGFR"	"NFT"	1.2	"Filteration"	"200_3.moderateGFR"
2.98286	1.731814	5.0719375	3.07855157	"Simu4"	200	"3.moderateGFR"	"NFT"	1.3	"Filteration"	"200_3.moderateGFR"
3.01172	1.75104125	5.136426	3.1124069	"Simu4"	200	"3.moderateGFR"	"NFT"	1.4	"Filteration"	"200_3.moderateGFR"
3.02682	1.76242875	5.1245565	3.13387884	"Simu4"	200	"3.moderateGFR"	"NFT"	1.5	"Filteration"	"200_3.moderateGFR"
3.03971	1.76427	5.1268205	3.14414188	"Simu4"	200	"3.moderateGFR"	"NFT"	1.6	"Filteration"	"200_3.moderateGFR"
3.04745	1.751286	5.084379	3.144283205	"Simu4"	200	"3.moderateGFR"	"NFT"	1.7	"Filteration"	"200_3.moderateGFR"
3.03921	1.7508315	5.057964	3.135308925	"Simu4"	200	"3.moderateGFR"	"NFT"	1.8	"Filteration"	"200_3.moderateGFR"
3.01954	1.735229	5.028063	3.11814902	"Simu4"	200	"3.moderateGFR"	"NFT"	1.9	"Filteration"	"200_3.moderateGFR"
2.989485	1.7102605	4.988736	3.09366396	"Simu4"	200	"3.moderateGFR"	"NFT"	2	"Filteration"	"200_3.moderateGFR"
2.9598	1.685618	4.9472715	3.062648295	"Simu4"	200	"3.moderateGFR"	"NFT"	2.1	"Filteration"	"200_3.moderateGFR"
2.92215	1.667843	4.89691025	3.025835355	"Simu4"	200	"3.moderateGFR"	"NFT"	2.2	"Filteration"	"200_3.moderateGFR"
2.887025	1.63800775	4.83264825	2.983901205	"Simu4"	200	"3.moderateGFR"	"NFT"	2.3	"Filteration"	"200_3.moderateGFR"
2.85046	1.60124675	4.795664	2.937469235	"Simu4"	200	"3.moderateGFR"	"NFT"	2.4	"Filteration"	"200_3.moderateGFR"
2.80339	1.5666075	4.746932	2.8871124735	"Simu4"	200	"3.moderateGFR"	"NFT"	2.5	"Filteration"	"200_3.moderateGFR"
2.75683	1.52631575	4.66543625	2.83335886	"Simu4"	200	"3.moderateGFR"	"NFT"	2.6	"Filteration"	"200_3.moderateGFR"
2.70494	1.48070975	4.59117225	2.7766924415	"Simu4"	200	"3.moderateGFR"	"NFT"	2.7	"Filteration"	"200_3.moderateGFR"
2.641245	1.44263175	4.51032925	2.7175574105	"Simu4"	200	"3.moderateGFR"	"NFT"	2.8	"Filteration"	"200_3.moderateGFR"
2.58245	1.402812	4.42213375	2.65636053	"Simu4"	200	"3.moderateGFR"	"NFT"	2.9	"Filteration"	"200_3.moderateGFR"
2.51999	1.3573785	4.31660075	2.5934739825	"Simu4"	200	"3.moderateGFR"	"NFT"	3	"Filteration"	"200_3.moderateGFR"
2.45193	1.314125	4.23494075	2.5292375695	"Simu4"	200	"3.moderateGFR"	"NFT"	3.1	"Filteration"	"200_3.moderateGFR"
2.385135	1.26262825	4.13746575	2.463961123	"Simu4"	200	"3.moderateGFR"	"NFT"	3.2	"Filteration"	"200_3.moderateGFR"
2.31923	1.206934	4.0373355	2.3979264885	"Simu4"	200	"3.moderateGFR"	"NFT"	3.3	"Filteration"	"200_3.moderateGFR"
2.25327	1.16372325	3.936311	2.3313897075	"Simu4"	200	"3.moderateGFR"	"NFT"	3.4	"Filteration"	"200_3.moderateGFR"
2.183625	1.1188715	3.86018525	2.264583346	"Simu4"	200	"3.moderateGFR"	"NFT"	3.5	"Filteration"	"200_3.moderateGFR"
2.119045	1.0694765	3.770007	2.197716448	"Simu4"	200	"3.moderateGFR"	"NFT"	3.6	"Filteration"	"200_3.moderateGFR"
2.052565	1.01937275	3.6891855	2.130978819	"Simu4"	200	"3.moderateGFR"	"NFT"	3.7	"Filteration"	"200_3.moderateGFR"
1.9852	0.9763447	3.602608	2.064540543	"Simu4"	200	"3.moderateGFR"	"NFT"	3.8	"Filteration"	"200_3.moderateGFR"
1.92531	0.929072675	3.51712925	1.998554398	"Simu4"	200	"3.moderateGFR"	"NFT"	3.9	"Filteration"	"200_3.moderateGFR"
1.85994	0.8852078	3.4276305	1.9331569845	"Simu4"	200	"3.moderateGFR"	"NFT"	4	"Filteration"	"200_3.moderateGFR"
1.796485	0.8481708	3.35455175	1.8684696485	"Simu4"	200	"3.moderateGFR"	"NFT"	4.1	"Filteration"	"200_3.moderateGFR"
1.73072	0.8062123	3.25105025	1.8046006675	"Simu4"	200	"3.moderateGFR"	"NFT"	4.2	"Filteration"	"200_3.moderateGFR"
1.66385	0.76111975	3.157425	1.7416449125	"Simu4"	200	"3.moderateGFR"	"NFT"	4.3	"Filteration"	"200_3.moderateGFR"
1.599505	0.7138308	3.08261775	1.679686062	"Simu4"	200	"3.moderateGFR"	"NFT"	4.4	"Filteration"	"200_3.moderateGFR"
1.537905	0.6674397	3.01190075	1.6187971445	"Simu4"	200	"3.moderateGFR"	"NFT"	4.5	"Filteration"	"200_3.moderateGFR"
1.476045	0.631488675	2.941576	1.559041468	"Simu4"	200	"3.moderateGFR"	"NFT"	4.6	"Filteration"	"200_3.moderateGFR"
1.420015	0.596519975	2.86640075	1.500473159	"Simu4"	200	"3.moderateGFR"	"NFT"	4.7	"Filteration"	"200_3.moderateGFR"
1.357535	0.561368925	2.77745725	1.443138702	"Simu4"	200	"3.moderateGFR"	"NFT"	4.8	"Filteration"	"200_3.moderateGFR"
1.29932	0.526010575	2.68901175	1.387076739	"Simu4"	200	"3.moderateGFR"	"NFT"	4.9	"Filteration"	"200_3.moderateGFR"
1.245055	0.487893525	2.59219125	1.3323193765	"Simu4"	200	"3.moderateGFR"	"NFT"	5	"Filteration"	"200_3.moderateGFR"
1.193425	0.45869395	2.51485325	1.2788925635	"Simu4"	200	"3.moderateGFR"	"NFT"	5.1	"Filteration"	"200_3.moderateGFR"
1.139565	0.43087645	2.42996325	1.226816763	"Simu4"	200	"3.moderateGFR"	"NFT"	5.2	"Filteration"	"200_3.moderateGFR"
1.094775	0.399950625	2.3462435	1.1761072745	"Simu4"	200	"3.moderateGFR"	"NFT"	5.3	"Filteration"	"200_3.moderateGFR"
1.047785	0.3710108	2.2953225	1.1267749605	"Simu4"	200	"3.moderateGFR"	"NFT"	5.4	"Filteration"	"200_3.moderateGFR"
1.001635	0.346127225	2.20485425	1.078826315	"Simu4"	200	"3.moderateGFR"	"NFT"	5.5	"Filteration"	"200_3.moderateGFR"
0.9554625	0.32265805	2.14412675	1.032264429	"Simu4"	200	"3.moderateGFR"	"NFT"	5.6	"Filteration"	"200_3.moderateGFR"
0.907727	0.299980675	2.0933665	0.9870890205	"Simu4"	200	"3.moderateGFR"	"NFT"	5.7	"Filteration"	"200_3.moderateGFR"
0.861511	0.2799166	2.039323	0.9432965439	"Simu4"	200	"3.moderateGFR"	"NFT"	5.8	"Filteration"	"200_3.moderateGFR"
0.8220775	0.258395475	1.97305875	0.9008808157	"Simu4"	200	"3.moderateGFR"	"NFT"	5.9	"Filteration"	"200_3.moderateGFR"
0.7806825	0.237417225	1.90886375	0.8598333943	"Simu4"	200	"3.moderateGFR"	"NFT"	6	"Filteration"	"200_3.moderateGFR"
0.744727	0.220445375	1.84866325	0.820143575	"Simu4"	200	"3.moderateGFR"	"NFT"	6.1	"Filteration"	"200_3.moderateGFR"
0.70905	0.206328025	1.78751875	0.7817983437	"Simu4"	200	"3.moderateGFR"	"NFT"	6.2	"Filteration"	"200_3.moderateGFR"
0.6705865	0.191176875	1.7317725	0.74478315925	"Simu4"	200	"3.moderateGFR"	"NFT"	6.3	"Filteration"	"200_3.moderateGFR"
0.6377275	0.176051075	1.66863425	0.7090816352	"Simu4"	200	"3.moderateGFR"	"NFT"	6.4	"Filteration"	"200_3.moderateGFR"
0.6054945	0.1595667	1.60728225	0.6746761227	"Simu4"	200	"3.moderateGFR"	"NFT"	6.5	"Filteration"	"200_3.moderateGFR"
0.5733055	0.146530875	1.55574775	0.64154750135	"Simu4"	200	"3.moderateGFR"	"NFT"	6.6	"Filteration"	"200_3.moderateGFR"
0.5413315	0.134553125	1.50455625	0.60967518065	"Simu4"	200	"3.moderateGFR"	"NFT"	6.7	"Filteration"	"200_3.moderateGFR"
0.510585	0.123052725	1.46371975	0.5790376573	"Simu4"	200	"3.moderateGFR"	"NFT"	6.8	"Filteration"	"200_3.moderateGFR"
0.480759	0.113737025	1.41594575	0.5496122667	"Simu4"	200	"3.moderateGFR"	"NFT"	6.9	"Filteration"	"200_3.moderateGFR"
0.4537005	0.105272675	1.3666585	0.5213751731	"Simu4"	200	"3.moderateGFR"	"NFT"	7	"Filteration"	"200_3.moderateGFR"
0.4265275	0.0974830125	1.3258005	0.4943017607	"Simu4"	200	"3.moderateGFR"	"NFT"	7.1	"Filteration"	"200_3.moderateGFR"
0.402334	0.089625065	1.28431525	0.4683664449	"Simu4"	200	"3.moderateGFR"	"NFT"	7.2	"Filteration"	"200_3.moderateGFR"
0.376445	0.0807375475	1.2402615	0.4435428014	"Simu4"	200	"3.moderateGFR"	"NFT"	7.3	"Filteration"	"200_3.moderateGFR"
0.355437	0.07452738	1.201236	0.41980366925	"Simu4"	200	"3.moderateGFR"	"NFT"	7.4	"Filteration"	"200_3.moderateGFR"
0.3325255	0.068731795	1.16210075	0.39712119265	"Simu4"	200	"3.moderateGFR"	"NFT"	7.5	"Filteration"	"200_3.moderateGFR"
0.3104265	0.0633718125	1.11438875	0.3754668174	"Simu4"	200	"3.moderateGFR"	"NFT"	7.6	"Filteration"	"200_3.moderateGFR"
0.2898535	0.05891122	1.0738975	0.35481161305	"Simu4"	200	"3.moderateGFR"	"NFT"	7.7	"Filteration"	"200_3.moderateGFR"
0.27137	0.05391267	1.03547875	0.33512598645	"Simu4"	200	"3.moderateGFR"	"NFT"	7.8	"Filteration"	"200_3.moderateGFR"
0.2542245	0.04936796	0.999059449999999	0.3163801245	"Simu4"	200	"3.moderateGFR"	"NFT"	7.9	"Filteration"	"200_3.moderateGFR"
0.2380065	0.046023015	0.967191074999999	0.2985438895	"Simu4"	200	"3.moderateGFR"	"NFT"	8	"Filteration"	"200_3.moderateGFR"
0.221778	0.042292565	0.93505005	0.2815869271	"Simu4"	200	"3.moderateGFR"	"NFT"	8.1	"Filteration"	"200_3.moderateGFR"
0.206805	0.03888543	0.897293249999999	0.2654788119	"Simu4"	200	"3.moderateGFR"	"NFT"	8.2	"Filteration"	"200_3.moderateGFR"
0.1919835	0.0359024075	0.85526115	0.25018912135	"Simu4"	200	"3.moderateGFR"	"NFT"	8.3	"Filteration"	"200_3.moderateGFR"
0.1786265	0.032886535	0.8191089	0.23568747895	"Simu4"	200	"3.moderateGFR"	"NFT"	8.4	"Filteration"	"200_3.moderateGFR"
0.1658095	0.029886085	0.779814075	0.221943605565	"Simu4"	200	"3.moderateGFR"	"NFT"	8.5	"Filteration"	"200_3.moderateGFR"
0.153265	0.027550045	0.743739325	0.20892759363	"Simu4"	200	"3.moderateGFR"	"NFT"	8.6	"Filteration"	"200_3.moderateGFR"
0.1426575	0.0255499225	0.711901375	0.196609711835	"Simu4"	200	"3.moderateGFR"	"NFT"	8.7	"Filteration"	"200_3.moderateGFR"
0.1327605	0.0234618225	0.6819546	0.184960676025	"Simu4"	200	"3.moderateGFR"	"NFT"	8.8	"Filteration"	"200_3.moderateGFR"
0.122825	0.0217512275	0.652894574999999	0.173951546435	"Simu4"	200	"3.moderateGFR"	"NFT"	8.9	"Filteration"	"200_3.moderateGFR"
0.1142	0.01988099	0.624678099999998	0.163553962795	"Simu4"	200	"3.moderateGFR"	"NFT"	9	"Filteration"	"200_3.moderateGFR"
0.106179	0.018422505	0.597199899999999	0.153740113825	"Simu4"	200	"3.moderateGFR"	"NFT"	9.1	"Filteration"	"200_3.moderateGFR"
0.09911195	0.0170793375	0.570408049999999	0.14448276135	"Simu4"	200	"3.moderateGFR"	"NFT"	9.2	"Filteration"	"200_3.moderateGFR"
0.0920196	0.0159063475	0.541882775	0.135755385505	"Simu4"	200	"3.moderateGFR"	"NFT"	9.3	"Filteration"	"200_3.moderateGFR"
0.08569285	0.01484241	0.510467149999999	0.1275321082	"Simu4"	200	"3.moderateGFR"	"NFT"	9.4	"Filteration"	"200_3.moderateGFR"
0.07974185	0.013820425	0.488653074999999	0.119787852915	"Simu4"	200	"3.moderateGFR"	"NFT"	9.5	"Filteration"	"200_3.moderateGFR"
0.07395085	0.0129501725	0.461697774999999	0.11249828799	"Simu4"	200	"3.moderateGFR"	"NFT"	9.6	"Filteration"	"200_3.moderateGFR"
0.06862365	0.01211023	0.435467325	0.105639922005	"Simu4"	200	"3.moderateGFR"	"NFT"	9.7	"Filteration"	"200_3.moderateGFR"
0.06393555	0.01120446	0.413906324999999	0.09919005432	"Simu4"	200	"3.moderateGFR"	"NFT"	9.8	"Filteration"	"200_3.moderateGFR"
0.0593861	0.0103768075	0.394142774999999	0.093126887135	"Simu4"	200	"3.moderateGFR"	"NFT"	9.9	"Filteration"	"200_3.moderateGFR"
0.05514325	0.0096472865	0.375091449999998	0.08742943413	"Simu4"	200	"3.moderateGFR"	"NFT"	10	"Filteration"	"200_3.moderateGFR"
0.05104245	0.009073046	0.356689424999999	0.08207756012	"Simu4"	200	"3.moderateGFR"	"NFT"	10.1	"Filteration"	"200_3.moderateGFR"
0.04751445	0.0084083235	0.338920099999999	0.07705199518	"Simu4"	200	"3.moderateGFR"	"NFT"	10.2	"Filteration"	"200_3.moderateGFR"
0.044057	0.00777936225	0.323293775	0.072334339675	"Simu4"	200	"3.moderateGFR"	"NFT"	10.3	"Filteration"	"200_3.moderateGFR"
0.0410809	0.00727083575	0.305636524999999	0.067907014695	"Simu4"	200	"3.moderateGFR"	"NFT"	10.4	"Filteration"	"200_3.moderateGFR"
0.0384002	0.00675752975	0.290041874999999	0.063753233005	"Simu4"	200	"3.moderateGFR"	"NFT"	10.5	"Filteration"	"200_3.moderateGFR"
0.03575005	0.00636991075	0.275242249999999	0.05985705254	"Simu4"	200	"3.moderateGFR"	"NFT"	10.6	"Filteration"	"200_3.moderateGFR"
0.03335175	0.00597914375	0.26145645	0.056203296985	"Simu4"	200	"3.moderateGFR"	"NFT"	10.7	"Filteration"	"200_3.moderateGFR"
0.0311417	0.0055515495	0.248531925	0.05277755594	"Simu4"	200	"3.moderateGFR"	"NFT"	10.8	"Filteration"	"200_3.moderateGFR"
0.02901985	0.0051485255	0.234342225	0.049566147275	"Simu4"	200	"3.moderateGFR"	"NFT"	10.9	"Filteration"	"200_3.moderateGFR"
0.02709535	0.004860202	0.221255225	0.046556141455	"Simu4"	200	"3.moderateGFR"	"NFT"	11	"Filteration"	"200_3.moderateGFR"
0.02528395	0.004578348	0.209278775	0.043735262235	"Simu4"	200	"3.moderateGFR"	"NFT"	11.1	"Filteration"	"200_3.moderateGFR"
0.0237989	0.00432193275	0.1950263	0.041091922455	"Simu4"	200	"3.moderateGFR"	"NFT"	11.2	"Filteration"	"200_3.moderateGFR"
0.0222118	0.00405447825	0.18329835	0.038615180985	"Simu4"	200	"3.moderateGFR"	"NFT"	11.3	"Filteration"	"200_3.moderateGFR"
0.0207684	0.00380424675	0.1735446	0.03629470786	"Simu4"	200	"3.moderateGFR"	"NFT"	11.4	"Filteration"	"200_3.moderateGFR"
0.01944535	0.0035821755	0.1643475	0.03412075868	"Simu4"	200	"3.moderateGFR"	"NFT"	11.5	"Filteration"	"200_3.moderateGFR"
0.0182519	0.0033799815	0.15542635	0.032084153415	"Simu4"	200	"3.moderateGFR"	"NFT"	11.6	"Filteration"	"200_3.moderateGFR"
0.01714345	0.003192312	0.145412975	0.030176251895	"Simu4"	200	"3.moderateGFR"	"NFT"	11.7	"Filteration"	"200_3.moderateGFR"
0.0160709	0.00303290525	0.136508775	0.028388938295	"Simu4"	200	"3.moderateGFR"	"NFT"	11.8	"Filteration"	"200_3.moderateGFR"
0.0151481	0.002856608	0.12868635	0.026714578085	"Simu4"	200	"3.moderateGFR"	"NFT"	11.9	"Filteration"	"200_3.moderateGFR"
0.01420875	0.002704455	0.121278125	0.02514598579	"Simu4"	200	"3.moderateGFR"	"NFT"	12	"Filteration"	"200_3.moderateGFR"
0.0133455	0.00255917925	0.114267125	0.02367643085	"Simu4"	200	"3.moderateGFR"	"NFT"	12.1	"Filteration"	"200_3.moderateGFR"
0.0125666	0.00244421775	0.1076337	0.02229958392	"Simu4"	200	"3.moderateGFR"	"NFT"	12.2	"Filteration"	"200_3.moderateGFR"
0.0118557	0.002326978	0.1014772	0.021009527805	"Simu4"	200	"3.moderateGFR"	"NFT"	12.3	"Filteration"	"200_3.moderateGFR"
0.01116365	0.0022125095	0.0962108299999997	0.01980069393	"Simu4"	200	"3.moderateGFR"	"NFT"	12.4	"Filteration"	"200_3.moderateGFR"
0.0105765	0.00211753875	0.0912052274999998	0.018667881625	"Simu4"	200	"3.moderateGFR"	"NFT"	12.5	"Filteration"	"200_3.moderateGFR"
0.009985865	0.00201443175	0.0864495699999999	0.017606211436	"Simu4"	200	"3.moderateGFR"	"NFT"	12.6	"Filteration"	"200_3.moderateGFR"
0.00941116	0.001933435	0.0819331325	0.016611117917	"Simu4"	200	"3.moderateGFR"	"NFT"	12.7	"Filteration"	"200_3.moderateGFR"
0.00891253	0.00184901375	0.0772011024999999	0.0156783201085	"Simu4"	200	"3.moderateGFR"	"NFT"	12.8	"Filteration"	"200_3.moderateGFR"
0.008460145	0.00176510325	0.0726898574999999	0.0148038157885	"Simu4"	200	"3.moderateGFR"	"NFT"	12.9	"Filteration"	"200_3.moderateGFR"
0.00803569	0.00168658525	0.0684401349999998	0.0139838607995	"Simu4"	200	"3.moderateGFR"	"NFT"	13	"Filteration"	"200_3.moderateGFR"
0.00761236	0.00161310175	0.0644338124999998	0.013214948209	"Simu4"	200	"3.moderateGFR"	"NFT"	13.1	"Filteration"	"200_3.moderateGFR"
0.007216425	0.00154437175	0.0606443874999999	0.012493801946	"Simu4"	200	"3.moderateGFR"	"NFT"	13.2	"Filteration"	"200_3.moderateGFR"
0.00686532	0.0014811985	0.0570795399999999	0.011817352978	"Simu4"	200	"3.moderateGFR"	"NFT"	13.3	"Filteration"	"200_3.moderateGFR"
0.006533525	0.00143845775	0.0537446924999999	0.011182733639	"Simu4"	200	"3.moderateGFR"	"NFT"	13.4	"Filteration"	"200_3.moderateGFR"
0.00623233	0.001385063	0.0506660649999999	0.0105872601665	"Simu4"	200	"3.moderateGFR"	"NFT"	13.5	"Filteration"	"200_3.moderateGFR"
0.005926455	0.00133736175	0.0480944875	0.010028423594	"Simu4"	200	"3.moderateGFR"	"NFT"	13.6	"Filteration"	"200_3.moderateGFR"
0.005621475	0.00128791125	0.0453086075	0.0095038777115	"Simu4"	200	"3.moderateGFR"	"NFT"	13.7	"Filteration"	"200_3.moderateGFR"
0.005345535	0.00124687225	0.0424011299999999	0.009011428824	"Simu4"	200	"3.moderateGFR"	"NFT"	13.8	"Filteration"	"200_3.moderateGFR"
0.005077975	0.00120872925	0.0398237474999999	0.008549020607	"Simu4"	200	"3.moderateGFR"	"NFT"	13.9	"Filteration"	"200_3.moderateGFR"
0.004865025	0.001168611	0.0375168024999999	0.0081147350015	"Simu4"	200	"3.moderateGFR"	"NFT"	14	"Filteration"	"200_3.moderateGFR"
0.00463765	0.00113109825	0.0353503574999999	0.007706778929	"Simu4"	200	"3.moderateGFR"	"NFT"	14.1	"Filteration"	"200_3.moderateGFR"
0.004423365	0.00109798775	0.0333854924999999	0.0073234710445	"Simu4"	200	"3.moderateGFR"	"NFT"	14.2	"Filteration"	"200_3.moderateGFR"
0.004233395	0.00106801125	0.0316422475	0.0069632439545	"Simu4"	200	"3.moderateGFR"	"NFT"	14.3	"Filteration"	"200_3.moderateGFR"
0.00403565	0.00104096325	0.0298436875	0.0066246267395	"Simu4"	200	"3.moderateGFR"	"NFT"	14.4	"Filteration"	"200_3.moderateGFR"
0.003856645	0.00101485075	0.0280630924999999	0.0063062499105	"Simu4"	200	"3.moderateGFR"	"NFT"	14.5	"Filteration"	"200_3.moderateGFR"
0.00368895	0.000987451125	0.0263970399999999	0.006006827854	"Simu4"	200	"3.moderateGFR"	"NFT"	14.6	"Filteration"	"200_3.moderateGFR"
0.00353153	0.0009579284	0.0248824674999999	0.005725163445	"Simu4"	200	"3.moderateGFR"	"NFT"	14.7	"Filteration"	"200_3.moderateGFR"
0.003374885	0.000929413	0.0234922349999999	0.0054601321395	"Simu4"	200	"3.moderateGFR"	"NFT"	14.8	"Filteration"	"200_3.moderateGFR"
0.003239925	0.000904095725	0.0221825774999999	0.005210686305	"Simu4"	200	"3.moderateGFR"	"NFT"	14.9	"Filteration"	"200_3.moderateGFR"
0.003118185	0.00088290245	0.0210716224999999	0.004975846604	"Simu4"	200	"3.moderateGFR"	"NFT"	15	"Filteration"	"200_3.moderateGFR"
0.00298947	0.000863485325	0.020166035	0.004754694835	"Simu4"	200	"3.moderateGFR"	"NFT"	15.1	"Filteration"	"200_3.moderateGFR"
0.00287558	0.000844200525	0.019083235	0.0045463747115	"Simu4"	200	"3.moderateGFR"	"NFT"	15.2	"Filteration"	"200_3.moderateGFR"
0.002769085	0.000826436275	0.0179131125	0.004350083809	"Simu4"	200	"3.moderateGFR"	"NFT"	15.3	"Filteration"	"200_3.moderateGFR"
0.002667415	0.000811265575	0.01680322	0.0041650736245	"Simu4"	200	"3.moderateGFR"	"NFT"	15.4	"Filteration"	"200_3.moderateGFR"
0.002571995	0.000796173425	0.015977635	0.0039906433175	"Simu4"	200	"3.moderateGFR"	"NFT"	15.5	"Filteration"	"200_3.moderateGFR"
0.00248222	0.00077899065	0.0151279725	0.0038261373	"Simu4"	200	"3.moderateGFR"	"NFT"	15.6	"Filteration"	"200_3.moderateGFR"
0.00239589	0.0007648482	0.0142963325	0.003670942983	"Simu4"	200	"3.moderateGFR"	"NFT"	15.7	"Filteration"	"200_3.moderateGFR"
0.00231546	0.00075048345	0.0135181825	0.00352448747	"Simu4"	200	"3.moderateGFR"	"NFT"	15.8	"Filteration"	"200_3.moderateGFR"
0.002236455	0.00073850685	0.0128929075	0.003386234049	"Simu4"	200	"3.moderateGFR"	"NFT"	15.9	"Filteration"	"200_3.moderateGFR"
0.00216322	0.000718308575	0.012309205	0.003255680971	"Simu4"	200	"3.moderateGFR"	"NFT"	16	"Filteration"	"200_3.moderateGFR"
0.00209538	0.000698585675	0.0117589275	0.0031323590325	"Simu4"	200	"3.moderateGFR"	"NFT"	16.1	"Filteration"	"200_3.moderateGFR"
0.002031535	0.0006884765	0.01126923	0.003015828036	"Simu4"	200	"3.moderateGFR"	"NFT"	16.2	"Filteration"	"200_3.moderateGFR"
0.001976515	0.000678411	0.010811495	0.0029056780625	"Simu4"	200	"3.moderateGFR"	"NFT"	16.3	"Filteration"	"200_3.moderateGFR"
0.00192119	0.000664571925	0.010375625	0.002801522575	"Simu4"	200	"3.moderateGFR"	"NFT"	16.4	"Filteration"	"200_3.moderateGFR"
0.001865995	0.000648989125	0.00985248574999999	0.0027030025965	"Simu4"	200	"3.moderateGFR"	"NFT"	16.5	"Filteration"	"200_3.moderateGFR"
0.001812315	0.000639013825	0.009440593	0.0026097788545	"Simu4"	200	"3.moderateGFR"	"NFT"	16.6	"Filteration"	"200_3.moderateGFR"
0.0017666	0.00063342345	0.009052057	0.0025215356935	"Simu4"	200	"3.moderateGFR"	"NFT"	16.7	"Filteration"	"200_3.moderateGFR"
0.00171668	0.00062219435	0.00862130774999999	0.002437976829	"Simu4"	200	"3.moderateGFR"	"NFT"	16.8	"Filteration"	"200_3.moderateGFR"
0.00167295	0.00061361655	0.00820163049999999	0.0023588245055	"Simu4"	200	"3.moderateGFR"	"NFT"	16.9	"Filteration"	"200_3.moderateGFR"
0.00162769	0.000605645825	0.00789066024999999	0.002283818567	"Simu4"	200	"3.moderateGFR"	"NFT"	17	"Filteration"	"200_3.moderateGFR"
0.001584355	0.00059554325	0.007630304	0.0022127146875	"Simu4"	200	"3.moderateGFR"	"NFT"	17.1	"Filteration"	"200_3.moderateGFR"
0.00154506	0.000588386125	0.00731995724999999	0.0021452846115	"Simu4"	200	"3.moderateGFR"	"NFT"	17.2	"Filteration"	"200_3.moderateGFR"
0.001508725	0.000581560725	0.00705437625	0.002081313316	"Simu4"	200	"3.moderateGFR"	"NFT"	17.3	"Filteration"	"200_3.moderateGFR"
0.001474585	0.00057435055	0.006776338	0.002020599129	"Simu4"	200	"3.moderateGFR"	"NFT"	17.4	"Filteration"	"200_3.moderateGFR"
0.00144727	0.0005659607	0.0064943765	0.0019629538045	"Simu4"	200	"3.moderateGFR"	"NFT"	17.5	"Filteration"	"200_3.moderateGFR"
0.00142009	0.00055742725	0.00623043825	0.0019081996515	"Simu4"	200	"3.moderateGFR"	"NFT"	17.6	"Filteration"	"200_3.moderateGFR"
0.001387525	0.000552185325	0.00599339075	0.0018561707445	"Simu4"	200	"3.moderateGFR"	"NFT"	17.7	"Filteration"	"200_3.moderateGFR"
0.00136336	0.00054683445	0.00576889675	0.001806710673	"Simu4"	200	"3.moderateGFR"	"NFT"	17.8	"Filteration"	"200_3.moderateGFR"
0.00133645	0.000540736425	0.0055575455	0.001759672523	"Simu4"	200	"3.moderateGFR"	"NFT"	17.9	"Filteration"	"200_3.moderateGFR"
